name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
"Praktek Psikolog Ilham Dewi S. Psi, Psikolog",Psychologist,"Praktek Psikolog Ilham Dewi S. Psi, Psikolog, Jl. Trijata No.38, Dangin Puri Kangin, Denpasar Utara, Denpasar City, Bali 80233, Indonesia",,+62 812-3607-479,5,1,"115,2242229","-8,6453929"
"Praktik Psikolog Titut Esti Koeswardani, M.Psi., Psikolog",Psychologist,"Praktik Psikolog Titut Esti Koeswardani, M.Psi., Psikolog, Perumahan Graha Karangasem Residence Blok B1 Jl. Veteran Bypass Jalur 11, Padang Kerta, Kelod, Kabupaten Karangasem, Bali 80811, Indonesia",https://baliempower.travabali.com/,+62 895-3859-32921,5,7,"115,5882653","-8,4438674"
Relive Psychological Service Center,Psychologist,"Relive Psychological Service Center, Jl. Nuansa Utama No.6x, Jimbaran, South Kuta, Badung Regency, Bali 80361, Indonesia",,+62 878-4090-1703,5,101,"115,1851802","-8,7999975"
Psiko Udayana Learning Center,Psychologist,"Psiko Udayana Learning Center, Jl. Veteran No.5, Dangin Puri Kauh, Denpasar Utara, Denpasar City, Bali 80232, Indonesia",,+62 361 244957,5,7,"115,2168799","-8,6540116"
Griya Psikologi/Bunda Kita Daycare Denpasar,Child psychologist,"Griya Psikologi/Bunda Kita Daycare Denpasar, Jl. Kenyeri No.52, Sumerta Kaja, Kec. Denpasar Tim., Kota Denpasar, Bali 80236, Indonesia",,+62 822-2149-2203,5,2,"115,230415","-8,6439927"
Denpasar Mental Health Centre (DMHC) and Wellness,Psychologist,"Denpasar Mental Health Centre (DMHC) and Wellness, Jl. Padang Gajah Jalan Utara RS Balimed No.8, Padangsambian, Denpasar Barat, Denpasar City, Bali 80117, Indonesia",http://www.denpasarmentalhealthcentre.my.id/,+62 896-3820-7300,"4,8",196,"115,1911583","-8,6558351"
"Biro Psikologi, Riset & Pengembangan SDM, AGET Development",Psychologist,"Biro Psikologi, Riset & Pengembangan SDM, AGET Development, Jl. Kepundung No.12, Dangin Puri, East Denpasar, Denpasar City, Bali 80232, Indonesia",http://www.agetdevelopment.com/,+62 822-1012-6118,5,131,"115,2203603","-8,655076"
Sense Hypno Bali - Layanan Psikologi & Hipnoterapi,Psychologist,"Sense Hypno Bali - Layanan Psikologi & Hipnoterapi, Gg. C No.5, Dangin Puri, East Denpasar, Denpasar City, Bali 80232, Indonesia",http://sensehypno.com/,+62 812-3855-333,5,10,"115,2196699","-8,6547949"
Praktek Psikolog Indonesia Cabang Bali,Psychologist,"Praktek Psikolog Indonesia Cabang Bali, Puco Rooftop, Gg. Pratama No.1A, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.praktekpsikolog.com/,+62 878-8718-4585,,,"115,151284","-8,6389731"
PRADNYAGAMA GIANYAR,Psychologist,"PRADNYAGAMA GIANYAR, Jl. Bay Pass Dharma Giri, Desa Bitera, Sebelah Utara Pengadilan Agama, Gianyar, Kec. Gianyar, Bali 80515, Indonesia",https://bit.ly/pradnyagama-gianyar,+62 819-3662-5110,"4,8",27,"115,3145518","-8,5466305"
Ni Ketut Jeni Adhi Psikolog (Tema Insani),Psychologist,"Ni Ketut Jeni Adhi Psikolog (Tema Insani), Gg. III No.16, Delod Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82113, Indonesia",,+62 812-3961-4056,"4,3",7,"115,1327132","-8,5375936"
G KUSUMA,Psychologist,"G KUSUMA, Kerobokan Kaja, Jl. Gunung Sanghyang No.8K blok 8, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,,"3,3",4,"115,1812203","-8,6477506"
Pradnyagama,Psychologist,"Pradnyagama, Jl. Gatot Subroto VI B No.9, Dauh Puri Kaja, Denpasar Utara, Denpasar City, Bali 80111, Indonesia",https://psikologibali.com/,+62 813-3918-7058,5,8,"115,2151997","-8,6371478"
Biro Pisikologi Dasa Bratha,Psychologist,"Biro Pisikologi Dasa Bratha, Perum Pratama, Jl. Gatot Subroto I No.58B, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80234, Indonesia",,+62 361 8450187,"4,5",2,"115,2217944","-8,6298914"
Ankara - Pusat Layanan Psikologi,Psychologist,"Ankara - Pusat Layanan Psikologi, Gg. 18x No.6, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80225, Kota Denpasar, Bali 80235, Indonesia",,+62 853-3789-8283,5,14,"115,2219677","-8,6843938"
Praktek Psikolog Yuli Pratiwi (p.i consulting),Psychologist,"Praktek Psikolog Yuli Pratiwi (p.i consulting), Jl. Pura Demak Gg. Air Mancur No.101, Pemecutan Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80119, Indonesia",https://linkr.bio/zlr29m,+62 857-3851-0688,5,5,"115,1967335","-8,6731688"
Griya Sehat Cempaka Karangasem,Psychologist,"HH5V+VMP Griya Sehat Cempaka Karangasem, Jl. Banteng, Padang Kerta, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.instagram.com/griyasehatcempaka_karangasem?igsh=cmlqMWM0Mmp0cTMw,+62 895-3859-32921,5,2,"115,5942043","-8,440286"
"Praktek dr. Made Sugiharta Jasa SpKJ (K), Psikiater/Psychiatrist",Mental health clinic,"Praktek dr. Made Sugiharta Jasa SpKJ (K), Psikiater/Psychiatrist, Gg. Merta Gangga No.6, Pemogan, Denpasar Selatan, Denpasar City, Bali 80113, Indonesia",,,5,15,"115,1966811","-8,6902781"
"dr. I Gde Yudhi Kurniawan, SpKJ",Psychiatrist,"dr. I Gde Yudhi Kurniawan, SpKJ, Jl. P.B. Sudirman No.1a, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113, Indonesia",https://linktr.ee/dokteryudhi,+62 851-1750-0808,"4,8",26,"115,2177276","-8,6738004"
Lembaga Psikologi Terapan Bahagia,Psychologist,"Lembaga Psikologi Terapan Bahagia, Jl. Tunggul Ametung III A No.9, Ubung Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",,+62 811-389-417,,,"115,2056567","-8,6237065"
Biro Layanan Psikologi Umah Lentera,Psychologist,"Biro Layanan Psikologi Umah Lentera, Jl. Cenigan Sari No.30, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80222, Indonesia",,+62 812-3714-7370,5,1,"115,2217492","-8,6990096"
"Konsultan Psikologi ""Darma Cahaya""",Psychologist,"Konsultan Psikologi ""Darma Cahaya"", Jl. Pidada V No.50, Ubung, Denpasar Utara, Denpasar City, Bali 80111, Indonesia",,+62 821-4491-6261,,,"115,1991466","-8,6355531"
Bali Mental Health Clinic,Mental health clinic,"Bali Mental Health Clinic, Jl. Imam Bonjol No.125, Pemecutan Klod, Denpasar Barat, Denpasar City, Bali 80112, Indonesia",http://balimentalhealthclinic.com/,+62 813-7000-0305,"4,7",39,"115,2064686","-8,667161"
"dr. Putu Belly Sutrisna, M.Biomed., SpKJ., S.Kom, PhD",Psychiatrist,"dr. Putu Belly Sutrisna, M.Biomed., SpKJ., S.Kom, PhD, Jl. Padang Gajah No.8, Padangsambian, Denpasar Barat, Denpasar City, Bali 80117, Indonesia",http://www.denpasarmentalhealthcentre.my.id/,,"4,8",15,"115,1917694","-8,6552422"
Pradnyagama Sempidi,Psychologist,"Pradnyagama Sempidi, Jl. Raya Sempidi Br. Umegunung Sempidi No.23, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80117, Indonesia",http://psikologibali.com/,+62 853-3842-0978,"4,6",9,"115,1812138","-8,6088452"
Kinasih,Child psychologist,"Kinasih, Jl. Mirah Cemp. I No.10, Ubung Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",,+62 361 422515,5,2,"115,1957446","-8,6163094"
Preema Psikologi,Psychologist,"Preema Psikologi, Jl. Brigjen Ngurah Rai No.18, Kawan, Kec. Bangli, Kabupaten Bangli, Bali 80614, Indonesia",,+62 823-4147-9469,5,2,"115,3526396","-8,4593596"
Bali Counseling Room,Mental health service,"Bali Counseling Room, Jl. Kartini No.105, Dauh Puri Kaja, Denpasar Utara, Denpasar City, Bali 80231, Indonesia",,+62 877-7456-8080,"4,8",26,"115,2131647","-8,6508442"
Himpunan Psikologi Indonesia,Psychologist,"86G9+WG6 Himpunan Psikologi Indonesia, Sekretariat Wilayah : Program Studi Psikologi, Fakultas Kedokteran, Universitas Udayana, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80234, Indonesia",,+62 361 262275,"4,5",2,"115,2187727","-8,6727106"
"Psikolog Ilham Dewi Sukamembah, S. Psi.",Psychologist,"F46M+7CW Psikolog Ilham Dewi Sukamembah, S. Psi., Jl. Ks. Tubun, Delod Peken, Tabanan, Tabanan Regency, Bali 82121, Indonesia",,,3,4,"115,1335825","-8,5392718"
KlikPsikologi,Psychologist,"KlikPsikologi, Perum Pering River View Estate, Jl. By Pass Ngurah Rai Jl. Prof. Dr. Ida Bagus Mantra No.8 Blok G, Pering, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",,+62 812-3931-4473,,,"115,3194453","-8,6024571"
Pradnyagama Singaraja,Mental health clinic,"Pradnyagama Singaraja, Jl. Toya Anakan 2, Perum Graha Asri LC 8 Timur, Blok B No 15, Banyuasri, Kec. Buleleng, Kabupaten Buleleng, Bali 55281, Indonesia",http://psikologibali.com/,+62 812-3679-4283,"4,8",12,"115,0767472","-8,123716"
Kantor Layanan Psikologi,Psychologist,"Kantor Layanan Psikologi, Jl. Gunung Sanghyang No.8, Kerobokan Kaja, Kuta Utara, Badung Regency, Bali 80118, Indonesia",,,3,5,"115,181224","-8,6477595"
Pusat Layanan Psikologi Tabanan by Persada Medic,Psychologist,"Pusat Layanan Psikologi Tabanan by Persada Medic, Jalan, Cau Belayu, Marga, Tabanan Regency, Bali 80352, Indonesia",,+62 819-1662-3844,,,"115,2010772","-8,4796757"
"Praktek Psikologi Drs. Mad Basri, Psikolog",Medical clinic,"G9M3+342 Praktek Psikologi Drs. Mad Basri, Psikolog, Jl. Brigjen Ngurah Rai, Bebalang, Kec. Bangli, Kabupaten Bangli, Bali 80614, Indonesia",,,,,"115,3527541","-8,4673598"
RHYS Consultan Psikologi,Psychologist,"952J+PV2 RHYS Consultan Psikologi, Jl. Gunung Guntur, Padangsambian, Kec. Denpasar Bar., Kota Denpasar, Bali 80117, Indonesia",,,,,"115,1821533","-8,6482361"
Terapi Anak Tabanan- MAI SPACE,Medical office,"Terapi Anak Tabanan- MAI SPACE, Jalan Gunung Agung No 62B2, Pasekan, Belodan, Kabupaten Tabanan, Bali 82114, Indonesia",,,5,34,"115,1273434","-8,532596"
"Made Padma Dewi Bajirani, M. Psi, Psikolog",Psychologist,"Made Padma Dewi Bajirani, M. Psi, Psikolog, Jl. Melati No.1, Dangin Puri, Kec. Denpasar Tim., Kota Denpasar, Bali 80232, Indonesia",https://klinikbungaemas.com/jadwal-praktek-dokter/psikolog-di-denpasar/,+62 811-3897-279,,,"115,221915","-8,6562332"
"Dr.Putu Dwi Malaika, Sp.KJ",Psychiatrist,"V3RR+X8J Dr.Putu Dwi Malaika, Sp.KJ, Kp. Kajanan, Kec. Buleleng, Kabupaten Buleleng, Bali 81113, Indonesia",,+62 362 551421,1,1,"115,090707","-8,107393"
"Psikolog Putu Widiastiti, S.Psi, M.Psi. Psikologi",Psychologist,"Psikolog Putu Widiastiti, S.Psi, M.Psi. Psikologi, Jl. Pulau Riau No.24, Kampung Baru, Buleleng, Buleleng Regency, Bali 81114, Indonesia",,,,,"115,0951977","-8,1031439"
"Hipnoterapi Bali, Tomy Hipnoterapi",Mental health clinic,"Hipnoterapi Bali, Tomy Hipnoterapi, Hipnoterapi Bali, Hipnoterapi Denpasar, Jl. Tukad Tegal Wangi No.10, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80225, Indonesia",https://www.tomywahyudi.com/,+62 817-9730-891,"4,7",19,"115,2182447","-8,6889669"
Tes psilologi SIM,Psychologist,"V3WW+Q56 Tes psilologi SIM, Kp. Baru, Kec. Buleleng, Kabupaten Buleleng, Bali 81114, Indonesia",,,2,5,"115,0953809","-8,1030869"
(Praktik Psikolog Denpasar),Psychologist,"(Praktik Psikolog Denpasar), Jl. Tukad Musi No.17A, Renon, Denpasar Barat, Denpasar City, Bali 80226, Indonesia",,,5,10,"115,2302677","-8,6759424"
Layanan Konseling Psikologi,Psychologist,"Layanan Konseling Psikologi, Jl. Raya Penyalin No.8, Samsam, Kerambitan, Tabanan Regency, Bali 82114, Indonesia",,,,,"115,1088892","-8,5334706"
