name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Indonesian Psychological Healthcare Center - IndoPsyCare,Psychologist,"Indonesian Psychological Healthcare Center - IndoPsyCare, SCBD, One Pacific Place, 11th floor, unit 66 Sudirman Central Business District, Jl. Jend. Sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",http://www.indopsycare.com/,+62 812-1511-3685,"4,9",108,"106,8098337","-6,2234878"
Kasandra & Associates,Psychologist,"Kasandra & Associates, Jl. Kramat Pela No.210 11, RT.11/RW.7, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",http://www.kasandraassociates.com/,+62 21 7392068,"4,3",43,"106,7946614","-6,2503273"
Praktek Psikolog Maria Ulfah M.Psi,Psychologist,"VPF4+62W Praktek Psikolog Maria Ulfah M.Psi, Jl. Raya Citra Garden 3, RT.3/RW.13, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",http://www.balitaceria.com/,+62 813-8264-5791,5,68,"106,705074","-6,126898"
My JCDC KEDOYA,Child psychologist,"RQ86+6MJ My JCDC KEDOYA, Jl. Kedoya Pesing No.25, RT.1/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520, Indonesia",https://myjcdc.com/,+62 878-0877-8770,"4,8",278,"106,7615564","-6,1842138"
Praktek Psikolog Fatma Nur Aqmarina,Psychologist,"Praktek Psikolog Fatma Nur Aqmarina, Jl. Joe Klp. Tiga Gg. H. Salam No.39, RT.1/RW.3, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",,+62 856-9796-1197,"4,9",19,"106,8297196","-6,3232623"
QQ Mitra Ananda,Child psychologist,"QQ Mitra Ananda, Jl. Cipinang Elok II No.7 Blok W, Cipinang Muara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13420, Indonesia",http://www.qqmitraananda.com/,+62 21 8195817,5,169,"106,8877475","-6,222963"
Passion Konsultan Psikologi,Psychologist,"Passion Konsultan Psikologi, Jl. Boulevard Timur Jl. Klp. Gading No.39 blk NE1, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",http://passionkonsultan.wixsite.com/jasa-psikolog,+62 813-1915-5766,"4,8",79,"106,913361","-6,1651126"
Klinik Psikologi SAHABATKU,Psychologist,"Klinik Psikologi SAHABATKU, https://maps.app.goo.gl/jGNXUSbtEKrTsrGt5, Blok Ae No.20, Jl. Cipinang Elok, Cipinang Muara, Jatinegara, East Jakarta City, Jakarta 13420, Indonesia",https://sahabatku.icreativelabs.com/front/welcome-message-remaja,+62 811-1001-4631,5,14,"106,8862033","-6,2236457"
PT. Nirmala Satya Development,Psychologist,"PT. Nirmala Satya Development, PT. KOKEK, Jl. M.H. Thamrin No.5A 12th Floor Unit, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",https://nsd.id/,+62 858-4024-3364,"4,9",56,"106,8237905","-6,1864671"
Personal Growth Counseling - Konseling dan Psikoterapi dengan Psikolog Klinis,Psychologist,"Personal Growth Counseling - Konseling dan Psikoterapi dengan Psikolog Klinis, Rukan Aries Niaga, Jl. Taman Aries Blok A1 No.1B, RT.5/RW.9, North Meruya, Kembangan, West Jakarta City, Jakarta 11620, Indonesia",https://personalgrowth.co.id/,+62 21 58903862,"4,5",68,"106,7440962","-6,1923586"
Yayasan Praktek Psikolog Indonesia Cabang Cideng,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Cideng, Gapura Office Cideng, Jl. Suryopranoto No.14, RT.14/RW.8, Petojo Utara, Kecamatan Gambir, Jakaerta Pusat, Daerah Khusus Ibukota Jakarta 10130, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,5,8,"106,8182973","-6,1699467"
KANCILKU,Child psychologist,"KANCILKU, Jl. Tebet Barat Dalam III No.2 7, RT.2RT.7/RW.3, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia",http://www.kancilku.com/,+62 812-9051-5456,4,23,"106,8471373","-6,235502"
"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog",Mental health service,"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog, Gapura Office:, Jl. RS. Fatmawati Raya No.Blok A18, RT.4/RW.4, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia",,+62 851-7965-6671,"4,9",17,"106,7944245","-6,297434"
Yayasan Praktek Psikolog Indonesia Cabang Pantai Indah Kapuk,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Pantai Indah Kapuk, Arcade Bussiness Center 6th Floor Unit 6-03 Jl. Pantai Indah Utara 2 Kav. C1 PIK, Kec. Penjaringan, Daerah Khusus Ibukota Jakarta 14460, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,"4,9",16,"106,7567786","-6,116601"
Lembaga Psikologi Terapan Universitas Indonesia,Human resource consulting,"Lembaga Psikologi Terapan Universitas Indonesia, Jl. Universitas Indonesia Salemba No.4, RW.5, Kenari, Senen, Central Jakarta City, Jakarta 10430, Indonesia",https://lptui.co.id/,,"4,4",73,"106,8470804","-6,1936417"
Biro Psikologi & Konsultan HRD PT Tridi Talenta Indonesia (konsultasi & konseling dengan psikolog profesional,Psychologist,"Biro Psikologi & Konsultan HRD PT Tridi Talenta Indonesia (konsultasi & konseling dengan psikolog profesional, Gedung Graha Sartika Jl. Dewi Sartika No.357, Cawang, Kec. Kramat jati, Jakarta, Daerah Khusus Ibukota Jakarta 13630, Indonesia",http://www.triditalentaindonesia.com/,+62 856-9333-4900,5,252,"106,8653196","-6,2537676"
Clarity Psychology Center,Psychologist,"Clarity Psychology Center, TwoSpaces Meruya - Coworking Space, Rukan Taman Meruya, Jl. Batu Mulia No.73, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",,+62 858-4235-6658,5,30,"106,7400838","-6,1926393"
Smile Consulting Indonesia,Mental health service,"Smile Consulting Indonesia, BIRO PSIKOLOGI Jl. Raya Daan Mogot No.63 5 5, RT.5/RW.1, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia",http://www.smileconsultingindonesia.com/,+62 818-0676-7555,"4,9",4827,"106,7817314","-6,1656813"
Klinik Utama Sejiwaku Psikiater Anak dan Dewasa,Medical Center,"Klinik Utama Sejiwaku Psikiater Anak dan Dewasa, Plaza, Jl. Perjuangan No.2 Blok A, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia",http://www.kliniksejiwaku.com/,+62 899-7225-800,5,685,"106,76055","-6,190801"
Klinik Pela 9 - Tomang,Child health care centre,"Klinik Pela 9 - Tomang, Jl. Talaud No.10 10, RT.10/RW.4, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia",http://klinikpela9.com/,+62 21 63854307,5,88,"106,8092062","-6,1708834"
"Tempat Psikotes, Tes Iq, Tes Minat Bakat, Tes Kepribadian",Psychologist,"Tempat Psikotes, Tes Iq, Tes Minat Bakat, Tes Kepribadian, Jl. Mesjid Bend. II No.54, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",http://www.tesiq.net/,+62 853-7430-3939,"4,9",216,"106,8662786","-6,2544012"
Biro Psikologi Arsanara Development Partner Jakarta,Psychologist,"Biro Psikologi Arsanara Development Partner Jakarta, Plaza Kaha, Jl. KH Abdul Syafei No.20, Bukit Duri, Tebet, South Jakarta City, Jakarta 12740, Indonesia",http://www.arsanara.id/,+62 851-5700-5232,5,21,"106,8555921","-6,2248483"
Tes Bakat STIFIn Jakarta,Psychologist,"Tes Bakat STIFIn Jakarta, Jl. Tegalan No.34, RT.001/007, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13140, Indonesia",https://stifinplus.com/,+62 858-5218-9132,5,18,"106,859942","-6,2020498"
"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling",Mental health clinic,"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling, Jl. Permata Mediterania Raya, RT.9/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",,+62 821-2504-2534,"4,4",14,"106,7634995","-6,2211447"
PSIKOLOGI KITA KONSULTING,Psychologist,"PSIKOLOGI KITA KONSULTING, Jl. Cililitan Kecil II No.38, RT.11/RW.7, Cililitan, Kramat Jati, East Jakarta City, Jakarta 13640, Indonesia",,+62 815-1916-4649,"4,3",18,"106,8625613","-6,260274"
Praktek Psikolog Indonesia Cab Menteng,Psychologist,"Praktek Psikolog Indonesia Cab Menteng, Infiniti Office, Menara Cakrawala, Jl. M.H. Thamrin No.9 12th Floor Unit 5A, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",,+62 878-8718-4585,"4,5",8,"106,8237987","-6,1864367"
Griya Jiva Pranacitra,Psychologist,"Griya Jiva Pranacitra, Jl. Moh. Kahfi 1 No.123 D, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",,+62 821-2380-9321,5,40,"106,8090259","-6,3296803"
Lingkar Psikologi Jakarta (Konseling Corner),Mental health service,"Lingkar Psikologi Jakarta (Konseling Corner), Jl. Medan Merdeka Sel. No.11, Gambir, Central Jakarta City, Jakarta 10110, Indonesia",https://instagram.com/psycircle.id,+62 895-0417-3418,5,5,"106,8248018","-6,1816849"
Praktek Psikolog Indonesia Kelapa Gading,Psychologist,"Praktek Psikolog Indonesia Kelapa Gading, Ruko Bukit Gading Mediterania Kel No.1, RT.1/RW.7, Klp. Gading Bar., Kec. Klp. Gading, Daerah Khusus Ibukota Jakarta 14240, Indonesia",,+62 878-8718-4585,5,3,"106,8949811","-6,1580995"
"Praktik Mandiri Fenny Junita, M.Psi, Psikolog",Psychologist,"Praktik Mandiri Fenny Junita, M.Psi, Psikolog, Jl. Kramat Jaya Baru No.8 8, RT.8/RW.2, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10550, Indonesia",http://wa.me/6287886684920,,5,1,"106,8542696","-6,1812948"
PSIKOLOG ANAK REMAJA DAN KELUARGA BUNDA LUCY,Psychologist,"PSIKOLOG ANAK REMAJA DAN KELUARGA BUNDA LUCY, Komplek Perumahan PTB, Jl. Duren Sawit Barat Jl. Bisma V No.mor 1 Blok D 3, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia",http://www.smartalent.id/,+62 858-2929-3939,"4,8",29,"106,9124508","-6,222998"
Pusat Pelayanan Psikologi Natan,Psychologist,"Pusat Pelayanan Psikologi Natan, Jl. Batu Tulis VII No.7, RT.1/RW.2, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130, Indonesia",,+62 21 3442708,5,3,"106,8250962","-6,1640927"
PT Solutiva Consulting Indonesia,Psychologist,"PT Solutiva Consulting Indonesia, Haery 1 Building, Jl. Kemang Sel. No.151, Cilandak Tim., Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia",https://www.solutiva.co.id/,+62 21 7891910,5,48,"106,819971","-6,27408"
"Psikologi Praktik Nadia Merlin S.Psi, M.Sc",Psychologist,"Psikologi Praktik Nadia Merlin S.Psi, M.Sc, Jl. Ternate No.14C 1, RT.1/RW.6, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia",,+62 813-8100-3739,5,1,"106,8072372","-6,1688646"
Klinik Pela 9 (Klinik Terpadu Tumbuh Kembang Anak Dan Remaja),Medical clinic,"Klinik Pela 9 (Klinik Terpadu Tumbuh Kembang Anak Dan Remaja), Jl. Kramat Pela No.9, RT.1/RW.4, Kramat Pela, Kebayoran Baru, South Jakarta City, Jakarta 12130, Indonesia",http://klinikpela9.com/,+62 21 7205132,"4,4",107,"106,7932873","-6,2496607"
Yayasan Praktek Psikolog Indonesia Cabang Cawang,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Cawang, Gedung MHT Square Ground Floor (GF) A4 A, Infiniti Office, Jl. Letjen M.T. Haryono No.Kav. 10, Bidara Cina, Kecamatan Jatinegara, Daerah Khusus Ibukota Jakarta 13330, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,5,6,"106,8691767","-6,2437895"
LPT Solusi Depok,Psychologist,"LPT Solusi Depok, Kav. 25 No.25M, RT.1/RW.1, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",http://www.lptsolusibanten.com/,+62 877-7720-0782,"4,9",18,"106,8061543","-6,3263781"
PION Clinician,Psychologist,"PION Clinician, Jl. Warung Jati Barat No.4, Jati Padang, Pasar Minggu, South Jakarta City, Jakarta 12540, Indonesia",http://www.pionindonesia.com/,+62 813-3999-9007,"4,3",6,"106,8280172","-6,2823859"
Jejak kaki - Pusat Pengembangan Psikologi,Psychologist,"Jejak kaki - Pusat Pengembangan Psikologi, Jl. Bintaro Permai II No.24 3, RT.3/RW.9, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",,+62 878-7729-1530,"4,9",27,"106,763931","-6,2598324"
Biro Psikologi Attentive,Psychologist,"Biro Psikologi Attentive, Jl. Teratai IV No.4, RT.3/RW.2, West Tanjung, Jagakarsa, South Jakarta City, Jakarta 12530, Indonesia",https://medistree.simplybook.it/v2/#,+62 851-5641-0912,5,36,"106,8467573","-6,3055299"
PEACE (Psycho Educational Assessment Center of Excellence),Child psychologist,"PEACE (Psycho Educational Assessment Center of Excellence), first floor, Harmoni Plaza, Gedung E-Building Lt. 2, Komplek, Jl. Suryopranoto No.2 Blok I No 1-4, RT.3/RW.8, North Petojo, Gambir, Central Jakarta City, Jakarta 10160, Indonesia",http://www.peace.id/,+62 811-1427-880,"4,8",29,"106,8182837","-6,169001"
INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog,Psychologist,"INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog, Bekasi 17414, Jl. Masjid Rw. Bacang Jl. Mawar Melati No.24, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414, Indonesia",https://sites.google.com/view/indonesia-sehat-psikologi,+62 878-8586-3394,"4,9",245,"106,9288011","-6,2961218"
Ohana Space - Psychology Space,Psychologist,"Ohana Space - Psychology Space, Green Lake City, Rukan CBD Blok M Nomor 18A, RT.10/RW.11, Ketapang, Kec. Cipondoh, Kota Tangerang, Banten 15147, Indonesia",https://ohanaspace.id/,+62 21 31112920,"4,9",35,"106,698302","-6,1839033"
Fathom Psychology Center,Psychologist,"Fathom Psychology Center, Jl. Permata Regency No.D/37, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",http://www.fathom.id/,+62 812-9972-6081,"4,9",30,"106,764273","-6,208468"
Praktek Psikolog Cabang Kembangan,Psychologist,"Praktek Psikolog Cabang Kembangan, Infiniti Office, Permata Regency, Jl. H. Kelik No.1 D/37, RT.1/RW.6, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",http://www.praktekpsikolog.com/,+62 812-1249-3404,5,3,"106,7641806","-6,2084958"
Klinik Terpadu Fakultas Psikologi UI,Medical clinic,"Klinik Terpadu Fakultas Psikologi UI, Jl. Lkr. Kampus Raya Blok, Jl. Mawar No.4, RT.3/RW.8, Pondok Cina, Beji, Depok City, West Java 16424, Indonesia",https://psikologi.ui.ac.id/klinik-terpadu/,,"4,2",20,"106,8302353","-6,3630842"
OPSY Clinic,Psychologist,"OPSY Clinic, Ruko Mega Grosir Cempaka Lot. O32-O34 Jakarta, RW.8, Sumur Batu, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",,+62 21 4215648,5,3,"106,8743951","-6,1651393"
ramaniya,Child psychologist,"ramaniya, Bidakara Medical Center, Jalan Gatot Subroto Kav. 71 Komplek Perkantoran Bidakara Pancoran Gedung Bina Sentra Lt. 3 Ruang Pandu, RT.8/RW.8, Menteng Dalam, Kec. Pancoran, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12870, Indonesia",https://ramaniya.id/,+62 21 83796133,"4,9",8,"106,841464","-6,239991"
"Klinik Pratama Advent Jakarta (FISIOTERAPI, PSIKOLOG, GIGI, UMUM)",Medical clinic,"Klinik Pratama Advent Jakarta (FISIOTERAPI, PSIKOLOG, GIGI, UMUM), Jl. Tebet Barat Dalam Raya No.129, RT.003/RW.6, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia",,+62 21 8290615,4,25,"106,847326","-6,242197"
Namira Consulting & Klinik Widodo,Psychologist,"Namira Consulting & Klinik Widodo, Klinik Widodo, Jl. Antariksa III No.102, RT.4/RW.6, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13420, Indonesia",http://www.namiraconsulting.com/,+62 853-1239-1700,"4,6",11,"106,881709","-6,22642"
Rainbow Castle Pusat,Child health care centre,"Rainbow Castle Pusat, Jl. Zamrud Raya No.28, RT.5/RW.4, Sumur Batu, Kemayoran, Central Jakarta City, Jakarta 10640, Indonesia",http://www.rainbowcastle.id/,+62 813-6690-0400,"4,3",27,"106,869882","-6,1614382"
"Psikolog Anak dan Remaja Aida Yuni Kusumawardani, M.Psi., Psikolog",Child psychologist,"Psikolog Anak dan Remaja Aida Yuni Kusumawardani, M.Psi., Psikolog, Jl. Masjid Al-Mujtaba No.53H, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia",,+62 856-9778-0500,5,4,"106,918975","-6,2454378"
Bening Klinik Psikologi Jakarta,Psychotherapist,"Bening Klinik Psikologi Jakarta, Green Permata Residence, Jl. Swadarma Raya Jl. Ebony No.6, Daerah Khusus Ibukota Jakarta 12250, Indonesia",https://beningpsikologi.com/,+62 812-2556-5656,,,"106,7613278","-6,2288778"
Al-Birra Clinic & Consulting Psychology,Psychologist,"Al-Birra Clinic & Consulting Psychology, Jl. Rusun Bci Raya No.7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",,+62 851-7448-0805,5,2,"106,7377944","-6,1342612"
PT Bipi Talenta Indonesia,Psychologist,"PT Bipi Talenta Indonesia, Jl. Pejaten Raya No.10 B, RT.4/RW.6, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia",http://www.biropsikologi.com/,+62 21 27534135,"4,7",64,"106,8391462","-6,2791024"
Konseling Online,Mental health clinic,"Konseling Online, Jl. Wijaya Kusuma No.2, RT.1/RW.1, Jatipulo, Kec. Palmerah, Jakarta, Daerah Khusus Ibukota Jakarta 11430, Indonesia",,+62 812-2600-2019,5,1,"106,7978583","-6,1817715"
TEMENOS- CHILD DEVELOPMENT SUPPORT CENTER (LAYANAN TERAPI ANAK BERKEBUTUHAN KHUSUS & KONSELING),Child psychologist,"TEMENOS- CHILD DEVELOPMENT SUPPORT CENTER (LAYANAN TERAPI ANAK BERKEBUTUHAN KHUSUS & KONSELING), Jl. Citra Garden VI Blok H6A No.16, RT.4/RW.15, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia",,+62 813-8320-8692,5,4,"106,7105487","-6,1248168"
Instalasi Pelayanan Psikologi RS. Bhayangkara Tk. I Pusdokkes Polri,Psychologist,"Instalasi Pelayanan Psikologi RS. Bhayangkara Tk. I Pusdokkes Polri, Jl. Raya Jakarta-Bogor, RT.1/RW.5, Kramat Jati, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13510, Indonesia",http://rumkitpolrisukanto.com/,+62 811-1842-166,"4,7",14,"106,8702565","-6,2690777"
Mentari Anakku (Klinik Psikologi dan Pusat Terapi Anak),Child psychologist,"Mentari Anakku (Klinik Psikologi dan Pusat Terapi Anak), Kav. 258, Jl. H. Adam Malik Jl. Komp. Kemlu, RT.007/RW.8, Cipadu Jaya, Larangan, Tangerang City, Banten 15155, Indonesia",http://www.mentarianakku.com/,+62 21 73882115,5,114,"106,7448259","-6,2493888"
"Spesialis Kesehatan Jiwa (Psikiater) DR Dr Dharmawan Purnama, SpKJ dan Rekan",Psychiatrist,"Spesialis Kesehatan Jiwa (Psikiater) DR Dr Dharmawan Purnama, SpKJ dan Rekan, RS Gading Pluit, Jl. Boulevard Timur, RT.5/RW.2, RT5/RW2, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",http://www.infopsikiater.blogspot.com/,+62 21 4521001,"4,7",17,"106,91603","-6,1663741"
