name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Psikologi SIM Arka Trans Psikologi Sangatta,Psychologist,"Psikologi SIM Arka Trans Psikologi Sangatta, Jl. Jenderal Sudirman RT 13 No. 19.A, Swarga Bara, Kec. Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",https://simonline.arkatranspsikologi.co.id/,+62 811-5968-950,4.9,13,117.5380887,0.4988504
DNR Psychology Consulting,Psychologist,"G4MV+3MJ DNR Psychology Consulting, Jl. Suwandi 6, Gunung Kelua, Samarinda Ulu, Samarinda City, East Kalimantan 75243, Indonesia",,+62 852-4667-6767,5,2,117.144153,-0.4672802
Terapi Wicara & Konseling Tumbuh Kembang Samarinda,Public medical center,"Terapi Wicara & Konseling Tumbuh Kembang Samarinda, EX, Jl. Letjend Suprapto, Blk. B Jl. Pembangunan No.01, RT.08, Gn. Kelua, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75242, Indonesia",,+62 822-5641-0043,4.9,61,117.1420735,-0.4729614
Praktek Psikolog & Griya Terapi Autisme Pelangi,Psychologist,"Praktek Psikolog & Griya Terapi Autisme Pelangi, Jalan Teuku Umar. Perum Bukit Indah Permai Blok D No 7, Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,+62 812-5589-823,5,3,117.1097561,-0.5094963
Biro Psikologi Cahaya,Psychologist,"G44V+4C4 Biro Psikologi Cahaya, Jl. Bhayangkara, Dadi Mulya, Samarinda Ulu, Samarinda City, East Kalimantan 75243, Indonesia",,+62 822-6265-9905,5,6,117.1435808,-0.4947291
Layanan Psikologi Permata,Psychologist,"Layanan Psikologi Permata, Jl. Juanda 1B No.6, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,+62 851-0074-8900,5,5,117.1293898,-0.4827715
Psikologi SIM Arka Trans Psikologi Bontang,Psychologist,"Psikologi SIM Arka Trans Psikologi Bontang, Jl. Bhayangkara No.16, Gn. Elai, Kec. Bontang Utara, Kota Bontang, Kalimantan Timur 75325, Indonesia",http://simonline.arkatranspsikologi.co.id/,+62 811-5968-944,5,11,117.4787868,0.1337787
"Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK)",Psychologist,"Yayasan Psikologi Clarinta, Klinik Psikologi Anak dan Keluarga (ABK), Pondok Anggun Kencana No.86, RT.09, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia",,+62 813-4739-8169,4.2,5,116.8428112,-1.2216505
"Biro Psikologi Karakter, Balikpapan",Psychologist,"Biro Psikologi Karakter, Balikpapan, Jl. Mayjend Sutoyo Jl. Bukit Sion No.99, RT.48, Klandasan Ilir, Balikpapan Kota, Balikpapan City, East Kalimantan 76113, Indonesia",https://www.instagram.com/karakterbinainsani/,+62 813-5277-7270,4.7,9,116.8427979,-1.2692328
Psikologi SIM Arka Trans Psikologi Penajam Paser Utara,Psychologist,"Psikologi SIM Arka Trans Psikologi Penajam Paser Utara, Jl. Penajam-Kuaro No.230, Nenang, Penajam, Kabupaten Penajam Paser Utara, Kalimantan Timur 76142, Indonesia",,+62 812-1740-4037,5,6,116.733771,-1.3043014
"Biro Psikologi Perfecta Psyche Lisda Sofia, S.Psi, M.Psi, Psikolog",Psychologist,"Biro Psikologi Perfecta Psyche Lisda Sofia, S.Psi, M.Psi, Psikolog, Jl. Tantina I No.30, Bandara, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75117, Indonesia",,+62 851-0017-2703,5,6,117.152261,-0.4827169
"Gerda Akbar, M.Psi., Psikolog",Psychologist,"Gerda Akbar, M.Psi., Psikolog, Jl. Pesut No.89, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",,+62 822-5647-5800,5,11,116.9854139,-0.4325809
Psikologi SIM Arka Trans Psikologi,Psychologist,"PRCM+WXM Psikologi SIM Arka Trans Psikologi, Jl. Jenderal Sudirman, Ruko Bandar Kecamatan, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia",http://www.simonline.arkatranspsikologi.co.id/,+62 811-5403-211,5,5,116.8349252,-1.277651
Quadra Sinergi Consulting,Psychologist,"Quadra Sinergi Consulting, Taman Sari Bukit Mutiara (WIKA Cluster, Jl. Borneo Hills BR 6 No.13, Gn. Samarinda, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76128, Indonesia",http://quadrasinergi.wixsite.com/quadrasinergi,+62 811-4443-000,4.9,22,116.87096,-1.2336571
Layanan Psikologi Univ Mulawarman,Psychologist,"G4MX+CR3 Layanan Psikologi Univ Mulawarman, Gedung Dekanat Fisipol, JL Kuaro, Kmpus Gn. Kelua, Gn. Kelua, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,+62 541 748662,5,2,117.149534,-0.466485
Enggar Psikologi Sangatta,Psychologist,"FGJJ+X84 Enggar Psikologi Sangatta, Sangatta Sel., Kec. Sangatta Sel., Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",http://enggarpsikologi.com/,+62 853-3580-1038,4.8,9,117.5313327,0.4831191
Lembaga Psikologi Insan Cita,Psychologist,"Lembaga Psikologi Insan Cita, Jl. S. Parman, Kanaan, Kec. Bontang Bar., Kota Bontang, Kalimantan Timur 75321, Indonesia",,+62 858-1043-5032,4.5,2,117.4553833,0.1396476
Lamin Psikologi,Psychologist,"Lamin Psikologi, Jl. Sendawar Raya, Barong Tongkok, West Kutai Regency, East Kalimantan 75776, Indonesia",,+62 813-4656-9339,5,2,115.6795983,-0.2376937
Klinik Psikologi PCC (Psychological Comfort Center),Psychopedagogy clinic,"Klinik Psikologi PCC (Psychological Comfort Center), Perumahan Graha Indah, Blk. J No.13, Rt 04, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76129, Indonesia",,+62 819-4530-0004,,,116.8506467,-1.1979188
Propsychology Psikologi dan Kesehatan SIM Balikpapan,Psychologist,"Propsychology Psikologi dan Kesehatan SIM Balikpapan, Jl. Jenderal Sudirman, Ruko Bandar, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia",,+62 812-7076-1840,5,1,116.8349252,-1.277651
Psikologi SIM Arka Trans Psikologi Paser Grogot,Psychologist,"35QW+57H Psikologi SIM Arka Trans Psikologi Paser Grogot, Jl. Jenderal Sudirman, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251, Indonesia",,+62 823-5384-4416,5,3,116.1957489,-1.9120688
Psikologi SIM Arka Trans Psikologi Tenggarong,Psychologist,"Psikologi SIM Arka Trans Psikologi Tenggarong, Gg. Koni RT X No.36, Sukarame, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75515, Indonesia",http://simonline.arkatranspsikologi.co.id/,,5,5,116.9897041,-0.4102542
TerraManners Psychological Centre (Biro Psikologi),Psychologist,"TerraManners Psychological Centre (Biro Psikologi), Jalan Minangkabau RT.69, Blk. B No.1, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76126, Indonesia",https://bit.ly/TeMansWebsite,+62 813-4644-6572,4.3,3,116.8433238,-1.210381
Konsultasi Psikologi,Psychologist,"Konsultasi Psikologi, Perum Bhumi Prestasi Kencana, Jl. Dayung IV No.12, Harapan Baru, Kec. Loa Janan Ilir, Kota Samarinda, Kalimantan Timur 75131, Indonesia",,+62 852-1622-2108,,,117.1236141,-0.556508
dr. Dradjad Witjaksono SpKJ (Psikiater / Ahli Jiwa),Psychiatrist,"dr. Dradjad Witjaksono SpKJ (Psikiater / Ahli Jiwa), Jl. Gn. Cermai No.Rt.01, Jawa, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75122, Indonesia",,+62 811-530-296,5,8,117.135749,-0.4988158
Biro Psikologi PROGRESS,Psychologist,"QVFJ+FQV Biro Psikologi PROGRESS, Jl. Sepinggan Pratama, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76115, Indonesia",,,5,1,116.8819366,-1.2262512
Yayasan Psikologi Clarinta,Psychologist,"Yayasan Psikologi Clarinta, belakang pool bis pulau indah, Pondok Anggun Kencana No.KM 3, RT.19/RW.no.86, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia",,+62 813-4739-8169,5,2,116.8426905,-1.2216657
RHYS Psikotes SIM A & C (Kutai Kartanegara),Psychologist,"RHYS Psikotes SIM A & C (Kutai Kartanegara), Jl. Diponegoro No.RT 10 NO 42, Panji, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513, Indonesia",,,5,1,116.9900886,-0.410299
Praktik Psikolog,Psychologist,"Praktik Psikolog, Jl. DI. Panjaitan, RT.017/RW.004, Tapis, Tanah Grogot, Paser Regency, East Kalimantan 76251, Indonesia",http://www.harmonihati.com/,+62 822-3143-2134,5,1,116.1935557,-1.8840132
Biro Psikologi Letter Consulting,Family counselor,"Biro Psikologi Letter Consulting, Perumahan Bumi Sempaja City, Jl. PM. Noor Blk. HJ No.16, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75119, Indonesia",,+62 812-5859-8765,5,2,117.1669374,-0.4412055
RHYS Psikotes SIM A & C (Kutai Barat),Psychologist,"RHYS Psikotes SIM A & C (Kutai Barat), Jl. Gajah Mada No.PASAR, Barong Tongkok, Kec. Barong Tongkok, Kabupaten Kutai Barat, Kalimantan Timur 75777, Indonesia",,,5,1,115.6889628,-0.2313329
PT. Nay Jaya Mandiri,Psychologist,"PT. Nay Jaya Mandiri, Kompleks, 11, Jl. Jenderal Sudirman, Ruko Bandar No.E-11, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76112, Indonesia",,+62 821-5757-0509,4,4,116.834626,-1.277649
Klinik Hipnoterapi Keluarga Resmi KemenKes RI & MC Profesional dari BNSP RI Terbaik di Balikpapan,Hypnotherapy service,"Klinik Hipnoterapi Keluarga Resmi KemenKes RI & MC Profesional dari BNSP RI Terbaik di Balikpapan, Bahagia, Jl. Flamboyan No.11 D, RT.11, Damai, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114, Indonesia",https://hipnoterapi-balikpapan.com/,+62 812-2221-2479,5,73,116.8622361,-1.2618063
Praktek Psikologi,Medical clinic,"PRGV+6WM Praktek Psikologi, Jl. Blora II, Klandasan Ilir, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur, Indonesia",,,,,116.8447948,-1.2744238
Tes Psikologi SIM SKMI,Psychologist,"Tes Psikologi SIM SKMI, Jl. Untung Suropati, Karang Asam Ulu, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,,,,117.1161938,-0.5193605
Biro Layanan Psikologi Kindness.id,Psychologist,"Biro Layanan Psikologi Kindness.id, Jl. Rapak Indah 3 Komplek Mandiri No.61, Loa Bakung, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,+62 831-2736-1539,,,117.0947382,-0.5026036
Bina Tumbuh Kembang Anak Sinar Talenta,Psychologist,"Bina Tumbuh Kembang Anak Sinar Talenta, Voorvo Jl. Keledang No.51, Gn. Kelua, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75123, Indonesia",https://www.instagram.com/sinartalenta/,+62 812-5662-6632,,,117.1459012,-0.4723428
"Widarwati, S.Psi., Psikolog",Psychologist,"Widarwati, S.Psi., Psikolog, Voorvo, Jl. Keledang No.51, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,+62 812-5845-411,,,117.1457522,-0.4723144
RHYS Psikotes SIM A & C (Samarinda),Psychologist,"RHYS Psikotes SIM A & C (Samarinda), JL. SLAMET RIYADI, RT 19 NO 76 KEL. KARANG ASEM ILIR, KEC. SEI, Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",,,,,117.1166749,-0.515247
Layanan Psikologi Universitas Mulawarman,Training centre,"G5J3+WHV Layanan Psikologi Universitas Mulawarman, Jl. Tanah Grogot, Gn. Kelua, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75117, Indonesia",http://psikologi.fisip-unmul.ac.id/,+62 541 9155596,4.6,8,117.1539084,-0.4676295
Biro Psikologi KEMPINK,Psychologist,"Biro Psikologi KEMPINK, Jl. Jelawat Gg. 3 No.199 Blok A, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75511, Indonesia",,+62 857-1304-0037,,,116.99072,-0.4358348
