name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Envilia Psychology,Psychologist,"Envilia Psychology, Jl. Durian Raya No.50, Srondol Wetan, Banyumanik, Semarang City, Central Java 50263, Indonesia",http://enviliapsychology.com/,+62 817-7000-5050,5,10,"110,4185254","-7,0617411"
Lembaga Psikologi QQNuansa Consultant,Psychologist,"Lembaga Psikologi QQNuansa Consultant, Cluster Satria Medono Blok E No.10, Medono, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51111, Indonesia",,+62 878-1330-8092,"4,9",173,"109,6580138","-6,8965776"
Terapi Tumbuh Kembang Anak Tegal dan Layanan Psikolog Tegal,Psychotherapist,"Terapi Tumbuh Kembang Anak Tegal dan Layanan Psikolog Tegal, Jalan Professor Muhammad Yamin No.64, Kudaile, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52413, Indonesia",,+62 823-2292-2695,5,14,"109,1348409","-6,9727499"
"Praktik Psikolog Mellyana Setyowati,M.Psi,Psikolog",Psychologist,"Praktik Psikolog Mellyana Setyowati,M.Psi,Psikolog, Gambiran, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",https://instagram.com/cahaya.psikologi?igshid=YmMyMTA2M2Y=,+62 856-4215-6845,5,13,"110,8015409","-7,5723564"
Biro Psikologi PROAKTIF,Psychologist,"H6X9+64V Biro Psikologi PROAKTIF, Jl. Raya Beji Karangsalam, Dusun III, Karangsalam Kidul, Kedungbanteng, Banyumas Regency, Central Java 53152, Indonesia",,+62 851-5923-3079,5,36,"109,2178013","-7,4018764"
RUMAH PSIKOLOG,Psychologist,"RUMAH PSIKOLOG, Jl. Dinar Asri No.6 Blok L9, Meteseh, Kec. Tembalang, Kota Semarang, Jawa Tengah 50271, Indonesia",,+62 895-3596-87088,5,34,"110,4673312","-7,0609992"
"Praktik Psikolog Pekalongan-Immatulfathina P., S.Psi., M.Psi., Psikolog",Psychologist,"Praktik Psikolog Pekalongan-Immatulfathina P., S.Psi., M.Psi., Psikolog, Perum. Kebulen Indah Blok E.1, Kebulen, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51112, Indonesia",https://instagram.com/temanbertumbuh_psikologi?igshid=YmMyMTA2M2Y=,+62 878-8863-6349,5,34,"109,6722898","-6,9089611"
Praktik Psikolog Mahasri Shobabiya,Psychologist,"Praktik Psikolog Mahasri Shobabiya, Suratmanan, RT 07, RW.03, Kranggan, Kabupaten Klaten, Jawa Tengah 57474, Indonesia",,+62 857-2885-3034,5,11,"110,6817084","-7,6089958"
Psynergy (Layanan Psikologi&Tumbuh Kembang),Psychologist,"Psynergy (Layanan Psikologi&Tumbuh Kembang), Jl. Lamongan Bar. VI No.18, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",https://psynergy.web.id/,+62 822-2685-2200,5,36,"110,3934621","-7,011466"
Lembaga Psikologi Terapan (LPT) Indonesia,Human resource consulting,"Lembaga Psikologi Terapan (LPT) Indonesia, Jl. Kaligarang No.1 2A, Petompon, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50237, Indonesia",http://www.lptindonesia.com/,+62 851-0230-7990,4,46,"110,4062641","-6,9948229"
"Praktik Psikolog Mandiri Amanda Angela S.Psi., M.Psi., Psikolog. (Psikolog Klinis Anak)",Psychologist,"Praktik Psikolog Mandiri Amanda Angela S.Psi., M.Psi., Psikolog. (Psikolog Klinis Anak), Jl. Jagalan Malang No.382, Gabahan, Semarang Tengah, Semarang City, Central Java 50135, Indonesia",,+62 838-9991-7887,5,2,"110,4280472","-6,979761"
Klinik Psikologi Susetyo,Sleep clinic,"96PW+FQH Klinik Psikologi Susetyo, Karangtengah, Tanjung, Kec. Muntilan, Kabupaten Magelang, Jawa Tengah 56415, Indonesia",,,5,2,"110,246969","-7,6138119"
N-ergy Psychology Center Ungaran,Psychologist,"N-ergy Psychology Center Ungaran, Jl. MT. Hariyono No.9, Dliwang, Ungaran, Ungaran Barat, Semarang Regency, Central Java 50518, Indonesia",,+62 858-8521-6688,"4,9",12,"110,409949","-7,1290431"
KENCANA PSIKOLOGI Consulting ( CAPING),Psychologist,"KENCANA PSIKOLOGI Consulting ( CAPING), Jl. Rm said no 15 Geneng, RT.02/RW.06, Tegalgede, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57714, Indonesia",,+62 812-1576-676,5,1,"110,9574693","-7,6019115"
Psychology Clinic,Mental health clinic,"2C44+5WQ Psychology Clinic, Randusari, Semarang Selatan, Semarang City, Central Java 50244, Indonesia",,,"4,5",2,"110,4073635","-6,9945315"
LPT CINDO,Psychologist,"LPT CINDO, Jl. Blewah Raya II No.11, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145, Indonesia",,+62 851-0009-2393,"4,7",189,"110,7759374","-7,5497426"
Biro Psikologi Terapan Jepara (PERSONALITA),Psychologist,"Biro Psikologi Terapan Jepara (PERSONALITA), Perum Kuwasharjo blok H, no H84, Kuwasen X, Kuwasen, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59431, Indonesia",,+62 823-2928-5747,5,24,"110,6922449","-6,5807826"
Klinik Psikologi Gama,Psychologist,"Klinik Psikologi Gama, Jl Tulus Harapan B, XI Blk. C No.7, Sendangmulyo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia",,+62 812-2951-9509,5,5,"110,471179","-7,035984"
WASKITA - Biro Konsultan Psikologi,Psychologist,"WASKITA - Biro Konsultan Psikologi, Jl. Monumen 45 No.12, Setabelan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57133, Indonesia",http://www.waskita.net/,+62 822-4216-6729,"4,9",689,"110,8272065","-7,5608882"
Biro Psikologi Metafora,Psychologist,"Biro Psikologi Metafora, Jl. Kh. Agus Salim No.28, Karangpucung, Purwokerto Selatan, Banyumas Regency, Central Java 53142, Indonesia",,+62 281 632648,"3,9",15,"109,2361784","-7,4443731"
Teman Tumbuh Psikologi,Psychologist,"Teman Tumbuh Psikologi, PURI KAHURIPAN 1 No.15 BLOK C, Sawah, Jati, Kec. Jaten, Kabupaten Karanganyar, Jawa Tengah 57771, Indonesia",https://www.instagram.com/official.temantumbuh?igsh=YjBzYWd0a215MmZ1,+62 813-9075-5345,"4,8",18,"110,9246228","-7,5922593"
Praktek Psikolog Lia Sopiyani,Psychologist,"Praktek Psikolog Lia Sopiyani, Talang Kidul, RT.01/RW.03, Talang, Kec. Bayat, Kabupaten Klaten, Jawa Tengah 57462, Indonesia",,+62 821-3331-7771,5,18,"110,6755625","-7,7540625"
Sentra Edugrowth Pusat Layanan Psikologi dan Tumbuh Kembang Anak,Child psychologist,"Sentra Edugrowth Pusat Layanan Psikologi dan Tumbuh Kembang Anak, Seberang MIN, Cluster Jl. Green Metro Blok B1, Pandansari, Sumberrejo, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah 56172, Indonesia",,+62 896-1284-2067,5,28,"110,2351689","-7,5225109"
Yayasan Praktek Psikolog Indonesia Cabang Salatiga,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Salatiga, Jl. Marditomo No.35c, Sidorejo Kidul, Kec. Tingkir, Kota Salatiga, Jawa Tengah 50741, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,"4,7",3,"110,5200166","-7,3382395"
"CRYSTAL Psychology | Pusat Layanan Psikologi, Psikotes, dan Psikoterapi Kota Tegal",Psychologist,"CRYSTAL Psychology | Pusat Layanan Psikologi, Psikotes, dan Psikoterapi Kota Tegal, Sapphire Estate Jl. Dr. Wahidin Sudirohusodo No.18 Blok D-18, Pesurungan Lor, Kec. Margadana, Kota Tegal, Jawa Tengah 52147, Indonesia",,+62 812-2958-1288,5,49,"109,1142525","-6,8701332"
Dialogika - CRYSTAL | Pusat Konsultasi Psikologi Tegal,Mental health clinic,"Dialogika - CRYSTAL | Pusat Konsultasi Psikologi Tegal, Sapphire Estate Jl. Dr. Wahidin Sudirohusodo No.18 blok D 18, Pesurungan Lor, Kec. Margadana, Kota Tegal, Jawa Tengah 52147, Indonesia",https://ferdialogika.wixsite.com/dialogikaconsulting,+62 812-2958-1288,"4,5",8,"109,1142525","-6,8701332"
Lembaga Psikologi Dian Cetta,Psychologist,"Lembaga Psikologi Dian Cetta, Perumahan Sapphire Town House, Jl. DR. Soetomo Blok A-5, Griya Prajamukti, Kalisapu, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52416, Indonesia",https://instagram.com/diancetta_psikologi?igshid=NTc4MTIwNjQ2YQ==,+62 822-2019-3030,5,12,"109,123545","-6,9941547"
"Dwi Indri Dinasari, M.Psi., Psikolog",Psychologist,"Dwi Indri Dinasari, M.Psi., Psikolog, Jl. Soponyono III No.26, Jetis Barat, Purwodadi, Grobogan Regency, Central Java 58111, Indonesia",,+62 822-2000-0439,"4,8",15,"110,9123281","-7,0869508"
"Praktek psikolog - Dinda Surya.P. S.Psi.,M.Psi.,Psikolog",Psychologist,"Praktek psikolog - Dinda Surya.P. S.Psi.,M.Psi.,Psikolog, Jl. Taman Lamongan I No.12, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50233, Indonesia",https://psikologsemarang.com/,,5,11,"110,3965564","-7,0121735"
Layanan Psikologi Anak Taman Bintang,Child psychologist,"Layanan Psikologi Anak Taman Bintang, Jl. MT. Haryono No.685, Wonodri, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50253, Indonesia",,+62 857-4734-7640,5,1,"110,4322573","-6,9992926"
"ARCHANA Biro Psikologi, Riset, Training, Konsultan",Psychologist,"ARCHANA Biro Psikologi, Riset, Training, Konsultan, Jl. Kembang Kemuning RW No.2, RW.RT7/14, Puntukrejo, Ngringo, Jaten, Karanganyar Regency, Central Java 57772, Indonesia",https://linktr.ee/biropsikologiarchana,+62 831-2872-2444,5,18,"110,8765769","-7,5558083"
Bina Insani Biro Konsultasi Psikologi Dan Gangguan Bicara,Psychologist,"Bina Insani Biro Konsultasi Psikologi Dan Gangguan Bicara, Perum Jati Indah No.123, Jl. R. Agil Kusumadya, Getas, Getas Pejaten, Jati, Kudus Regency, Central Java 59343, Indonesia",,+62 291 3315123,"4,3",3,"110,8365289","-6,8225136"
Mitra Psychology Consultant,Psychologist,"Mitra Psychology Consultant, Jl. Kedungmundu No.17, Kedungmundu, Tembalang, Semarang City, Central Java 50273, Indonesia",,+62 815-7637-757,5,5,"110,4622099","-7,0230219"
"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog",Psychologist,"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog, Dusun Cengan, RT.01/RW.12 No.458, Cenggang, Sedayu, Sapuran, Wonosobo Regency, Central Java 56373, Indonesia",http://www.mirzaadi.my.id/,+62 812-2997-2989,5,15,"109,9699459","-7,4393625"
ARKATAMA - Layanan Psikologi dan Bimbingan Belajar,Psychologist,"ARKATAMA - Layanan Psikologi dan Bimbingan Belajar, Jl. Sendang Mawar, Sendangguwo, Kec. Tembalang, Kota Semarang, Jawa Tengah 20573, Indonesia",,+62 813-6444-8060,5,7,"110,462992","-7,01569"
Lembaga Psikologi & Psikometri RSF Wonogiri,Psychologist,"Lembaga Psikologi & Psikometri RSF Wonogiri, Jalan Gurami III Nomor 04 Wuryorejo Wonogiri, Donoharjo, Wuryorejo, Kec. Wonogiri, Kabupaten Wonogiri, Jawa Tengah 57614, Indonesia",,+62 856-4705-5111,5,1,"110,916941","-7,833325"
Biro Psikologi Rajawali Putra Mandiri,Psychologist,"Biro Psikologi Rajawali Putra Mandiri, Jl. Kembang Joyo No.28, Ngembleb, Kutoharjo, Kec. Pati, Kabupaten Pati, Jawa Tengah 59118, Indonesia",,+62 813-9243-0687,5,1,"111,0463541","-6,74733"
"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog",Psychologist,"PSIKOLOG KLINIS Mirza Adi Prabowo, M.Psi., Psikolog, Jl. Alpokat Perumahan Jambusari Indah No.5, Jetis, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",http://www.mirzaadi.my.id/,+62 812-2997-2989,"4,9",172,"110,4093595","-7,7457265"
Elina RR Psikolog,Psychologist,"8VV5+923 Elina RR Psikolog, Sumedangan, Gentan, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia",,+62 856-2987-347,5,1,"110,8575383","-7,6566107"
"Praktik Psikologi Ayem. Eka Sartika S. Psi., M. Psi., Psikolog",Psychologist,"Praktik Psikologi Ayem. Eka Sartika S. Psi., M. Psi., Psikolog, Jl. Raden Abdulloh, Krjan, Krajan, Kec. Bandongan, Kabupaten Magelang, Jawa Tengah 56151, Indonesia",https://instagram.com/official.psikologiayem?igshid=YmMyMTA2M2Y=,+62 895-2624-9987,5,4,"110,1906519","-7,4662316"
Aruna jiwa hipnoterapi,Mental health clinic,"Aruna jiwa hipnoterapi, Jl. Puspogiwang I No.44, RT.03/RW.03, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",https://lynk.id/arunajiwa,+62 821-3456-5224,5,36,"110,3867827","-6,9850245"
RPS (Rumah Psikologi Surakarta),Psychotherapist,"RPS (Rumah Psikologi Surakarta), Griya Kartika No.C5, Dusun III, Pucangan, Kartasura, Sukoharjo Regency, Central Java, Indonesia",,+62 895-0372-4222,5,27,"110,7334253","-7,5551606"
Lembaga Layanan Psikologi GSP Kebumen,Psychologist,,http://gsp251222.wordpress.com/,+62 821-3549-9499,5,57,"117,8888","-2,44565"
Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Kudus,Child psychologist,"Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Kudus, Jl. Kyai Mojo No.72, Mlati Kidul, Kec. Kota Kudus, Kabupaten Kudus, Jawa Tengah 59319, Indonesia",https://www.edufa.co.id/,+62 823-2959-4253,"4,8",19,"110,8585866","-6,816043"
Insightku Psikologi,Psychologist,"Insightku Psikologi, Ruangan 212, Jl. MT. Haryono No.970, Lamper Kidul, Semarang Selatan Metro Plaza, D21, ds, RT.Ruangan 212/RW.CoLive, Peterongan, Kota Semarang, Jawa Tengah 50249, Indonesia",,+62 882-2156-3526,5,5,"110,4329986","-7,0050406"
Praktik Psikolog Klinis,Psychologist,"Praktik Psikolog Klinis, Perumahan permata reagency, blok C1, Selabaya, Klapasawit, Kec. Kalimanah, Kabupaten Purbalingga, Jawa Tengah 53371, Indonesia",,,5,3,"109,3438243","-7,4041586"
CERITA biro psikologi. Praktik psikolog Ela Minchah,Psychologist,"CERITA biro psikologi. Praktik psikolog Ela Minchah, Randucanan 003/006, Randucenan, Tonoboyo, Kec. Bandongan, Kabupaten Magelang, Jawa Tengah 56151, Indonesia",,+62 812-2900-0924,5,3,"110,1787351","-7,4615308"
"Praktik Mandiri Psikolog Klinis by Alta Aviva, S.Psi., M.Psi, Psikolog",Psychologist,"Praktik Mandiri Psikolog Klinis by Alta Aviva, S.Psi., M.Psi, Psikolog, no 35-D, Jl. Jend. Sudirman, Kutabanjarnegara, Kec. Banjarnegara, Kab. Banjarnegara, Jawa Tengah 53418, Indonesia",,+62 821-2455-1881,5,7,"109,6927171","-7,3963692"
Pusat Layanan Psikologi (PT. FYI Psikologi Indonesia),Psychologist,"Pusat Layanan Psikologi (PT. FYI Psikologi Indonesia), Gedung Regus Semarang, Jl. Singosari Raya Jl. Singosari I No.27, Pleburan, Semarang Selatan, Semarang City, Central Java 50242, Indonesia",https://fyipsychology.com/,+62 819-3388-2377,5,9,"110,4278578","-6,999579"
BIRO PSIKOLOGI Smart Solindo Consultama,Psychologist,"BIRO PSIKOLOGI Smart Solindo Consultama, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136, Indonesia",http://www.smartsolindoconsultama.co.id/,+62 811-3938-882,"4,6",45,"110,8245581","-7,5339553"
Layanan Psikologi Pekalongan “YOUGROW & PLAYGRWOND”,Psychologist,"Layanan Psikologi Pekalongan “YOUGROW & PLAYGRWOND”, Jl. Raya Kertijayan No.539, Jayan Tengah, Kertijayan, Kec. Buaran, Kabupaten Pekalongan, Jawa Tengah 51171, Indonesia",https://wa.me/message/3XDWCZVTEOOAJ1,+62 878-3699-8955,5,15,"109,6559803","-6,9287413"
Psikolog - Septi Anugrah Heni,Psychologist,"Psikolog - Septi Anugrah Heni, Jl. Gandok Kalikajar, Gandok, Kalikajar, Kec. Kalikajar, Kabupaten Wonosobo, Jawa Tengah 56372, Indonesia",,+62 813-7335-1358,5,17,"109,9715658","-7,4138152"
House of Welas Asih Consulting,Psychologist,"House of Welas Asih Consulting, Jl. Lempongsari Timur III No.2, Lempongsari, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia",http://welasasihconsulting.id/,+62 812-2919-5390,5,80,"110,4160063","-6,9970568"
"Dra.Makmuroch Djoko, MS. Psikolog & Rekan",Psychologist,"Dra.Makmuroch Djoko, MS. Psikolog & Rekan, Jl. Veteran No.327, Tipes, Kec. Serengan, Kota Surakarta, Jawa Tengah 57154, Indonesia",,+62 271 713365,5,1,"110,8100979","-7,5794466"
"Praktek Psikologi R.Widhianingrum, M.Psi., Psikolog",Psychologist,"Praktek Psikologi R.Widhianingrum, M.Psi., Psikolog, Perumahan Permata Indah, Blok A No.38, Ngasinan I, Ngasinan, Kec. Weleri, Kabupaten Kendal, Jawa Tengah 51355, Indonesia",,+62 895-4282-88600,5,8,"110,0879923","-6,967886"
Rumah psikologi Daneer,Psychologist,"7P7F+47C Rumah psikologi Daneer, Jl. Melati, RT.17/RW.re 12, Rw. II, Robayan, Kec. Kalinyamatan, Kabupaten Jepara, Jawa Tengah 59462, Indonesia",,+62 898-5589-715,5,11,"110,7231479","-6,7371806"
Layanan Psikologi Arkananta,Psychologist,"Layanan Psikologi Arkananta, Jl. Sultan Fatah, Kauman, Bintoro, Demak Sub-District, Demak Regency, Central Java 59511, Indonesia",,+62 858-6506-9660,5,4,"110,6366898","-6,8971716"
Omah Psikologi,Medical clinic,"XFXG+2M2 Omah Psikologi, Jl. Wanara Bar., Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia",,,5,1,"110,4766304","-7,0024878"
Praktek Psikolog ARRAYA,Psychotherapist,"Praktek Psikolog ARRAYA, Jl. Cemp. No.3, RT.03/RW.03, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia",,+62 813-8880-2881,"4,9",7,"110,4983488","-7,3222814"
Janitra Psikologi,Psychologist,"XCW2+WP3 Janitra Psikologi, UTC Hotel, Sampangan, Gajahmungkur, Semarang City, Central Java 50237, Indonesia",,+62 819-0168-1974,"4,4",9,"110,4018035","-7,002733"
Biro Konsultasi Psikologi Kencana,Psychologist,"Biro Konsultasi Psikologi Kencana, Jalan Salak, RT.02 / RW.07, Wiroragen, Ngadirejo, Kartasura, Wirorejan, Ngadirejo, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57163, Indonesia",,+62 856-4710-5321,5,1,"110,7479523","-7,5621572"
Hope Psychology Center,Psychologist,"Hope Psychology Center, Genius Idea, Menara Suara Merdeka Lantai 11, Jl. Pandanaran No.30, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia",http://www.hpcindonesia.com/,+62 823-2881-0858,"4,8",22,"110,4132873","-6,9857246"
Ritme Consultant Psikologi Ungaran,Mental health clinic,"Ritme Consultant Psikologi Ungaran, Jl. Gurita V No.III, Sebantengan, Ungaran, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50511, Indonesia",,+62 855-5924-3318,5,4,"110,4057648","-7,1304341"
Klinik Psikologi PSY 4YU,Psychologist,"Klinik Psikologi PSY 4YU, Jl. Tusam Timur Raya No.24, Pedalangan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50268, Indonesia",https://www.instagram.com/psy_4yu?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,+62 822-2127-5364,,,"110,4274702","-7,0661149"
Teman Bertumbuh Psikologi - Layanan Psikologi dengan Psikolog Berlisensi - Pekalongan,Psychologist,"Teman Bertumbuh Psikologi - Layanan Psikologi dengan Psikolog Berlisensi - Pekalongan, Perum. Kebulen Indah blok E.1, Kebulen, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51112, Indonesia",https://instagram.com/temanbertumbuh_psikologi?igshid=NGVhN2U2NjQ0Yg==,+62 878-8863-6349,5,26,"109,6722917","-6,9092152"
Layanan Psikologi ARINI,Psychologist,"7HMQ+762 Layanan Psikologi ARINI, Dusun 2, Tegalyoso, Klaten Selatan, Klaten Regency, Central Java 57424, Indonesia",,+62 858-6642-3848,5,2,"110,5880297","-7,7168575"
Biro Konsultasi Psikologi Kemuning Kembar,Psychologist,"Biro Konsultasi Psikologi Kemuning Kembar, Margoyasan PA II, Jl. Sultan Agung Gg. Bromo No.470, Gunungketur, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55111, Indonesia",http://www.kemuningkembar.com/,+62 274 4469822,"4,6",57,"110,3760294","-7,8023201"
Metta:Growth,Psychologist,"Metta:Growth, Jl. Merak No.103, Pr. Dosen Uns IV, Triyagan, Mojolaban, Sukoharjo Regency, Central Java 57554, Indonesia",https://mettagrowth.wordpress.com/,+62 812-1506-066,5,11,"110,8900477","-7,5794951"
Biro Psikologi Terapan Sakura,Mental health service,"Biro Psikologi Terapan Sakura, Perumahan Mersi21 No.6, Kepetek, Mersi, Purwokerto Timur, Banyumas Regency, Central Java, Indonesia",,+62 812-2989-9055,"4,1",7,"109,2657403","-7,4255975"
Praktek Psikolog Klinis (Assyifa Consulting),Psychologist,"Praktek Psikolog Klinis (Assyifa Consulting), Jl. Merpati 2 No.5, Cokro Gedok, Sidoarum, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55246, Indonesia",https://instagram.com/assyifa_consulting?utm_medium=copy_link,+62 819-1095-8989,"4,9",72,"110,3251993","-7,774813"
"Praktek Psikolog Annisa Baitina M. Psi., Psikolog",Psychologist,"Praktek Psikolog Annisa Baitina M. Psi., Psikolog, Selatan persis SMK Bhakti Kencana masuk, Perum Mutiara Asri 5, B gang ke timur No.16, Botomulyo, Kec. Cepiring, Kabupaten Kendal, Jawa Tengah 51352, Indonesia",https://www.instagram.com/intuipsy_consulting/,+62 888-0184-0016,5,2,"110,1516022","-6,9416723"
House of Pearce,Child psychologist,"House of Pearce, Jl. Dr. Wahidin No.125b, Kaliwiru, Kec. Candisari, Kota Semarang, Jawa Tengah 50253, Indonesia",http://linktr.ee/HouseofPearce.id,+62 821-3538-5300,"4,9",80,"110,4244166","-7,019798"
