name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Yayasan Praktek Psikolog Indonesia Cabang Padang,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Padang, Gedung Kahuko Psychology Center Perum Indarung, Jl. Ambacang No.323 - 324, Limau Manis Sel., Kec. Pauh, Kota Padang, Sumatera Barat 25157, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,,,"100,4628416","-0,9472732"
RUMAH Hipnoterapi SUMBAR Sumatra Barat PADANG (UMC)profesional hipnoterapi,Mental health clinic,"RUMAH Hipnoterapi SUMBAR Sumatra Barat PADANG (UMC)profesional hipnoterapi, Simpang GIA, Jl. Parupuk III No.27, Parupuk Tabing, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25171, Indonesia",https://rumahhipnoterapiumc.blogspot.com/2024/09/tempat-praktek-hipnoterapi-di-summatra.html,+62 823-9238-3363,5,32,"100,3487682","-0,8845047"
BIMBEL BUDE (Bimbel POLISI SUMBAR) / PROPSYCHOLOGY,Psychologist,"BIMBEL BUDE (Bimbel POLISI SUMBAR) / PROPSYCHOLOGY, Jl. Banio No.2A, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia",http://propsychologyconsultant.com/,+62 812-6506-7421,5,8,"100,3517062","-0,9203662"
Altruisme Biro Psikologi (Praktek Psikolog),Psychologist,"5FG9+JFM Altruisme Biro Psikologi (Praktek Psikolog), Tungkal II, Kec. Tungkal Ilir, Kabupaten Tanjung Jabung Barat, Jambi, Indonesia",,,5,13,"103,4686875","-0,8234375"
Program Studi Psikologi Fakultas Kedokteran Universitas Andalas,Academic department,"3959+V6V Program Studi Psikologi Fakultas Kedokteran Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176, Indonesia",,,"4,8",5,"100,3680484","-0,9402538"
HUMANIKA Psychology Center,Psychologist,"HUMANIKA Psychology Center, Jl. Arifin Ahmad No.4, Sidomulyo Timur, Marpoyan Damai, Pekanbaru City, Riau 28125, Indonesia",,+62 822-5777-2221,"4,8",54,"101,434369","0,4805178"
Biro Psikologi Muamalah Asra,Psychologist,"Biro Psikologi Muamalah Asra, Jl. Gajah Mada No.103, Gunung Pangilun, Padang Utara, Padang City, West Sumatra 25137, Indonesia",,+62 852-7452-2337,,,"100,3640472","-0,9116494"
Pilar Psikologi Indonesia (Layanan Psikologi dan Konsultan),Psychologist,"Pilar Psikologi Indonesia (Layanan Psikologi dan Konsultan), Depan Kantor Pos, Jl. Kp. Lalang No.Kel, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25152, Indonesia",,+62 852-7474-2150,"4,9",9,"100,3963222","-0,9242447"
Basheera Psychology,Psychologist,"Basheera Psychology, Jl. Tan Malaka No.12, Guguak VIII Koto, Kec. Guguak, Kabupaten Lima Puluh Kota, Sumatera Barat 26253, Indonesia",,+62 821-7451-3006,5,3,"100,5734629","-0,1615529"
Praktik Psikolog Klinis Parmato Jiwa,Mental health service,"Praktik Psikolog Klinis Parmato Jiwa, Unnamed Road, Banja Loweh, Bukik Barisan, Lima Puluh Kota Regency, West Sumatra 26255, Indonesia",,+62 813-1665-1522,,,"100,4777212","-0,0570018"
