name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
"Lentera Jiwa by Tata Nasmit, M.Psi., C.Ht",Psychologist,"Lentera Jiwa by Tata Nasmit, M.Psi., C.Ht, Sebelah Kie Kie Salon, City Square, Workbase Coworking Space at Cambridge, Lantai 1, Kota Medan, Sumatera Utara, Indonesia",,+62 821-6094-0717,5,42,"98,6673307","3,5842901"
Faculty of Psychology,Academic department,"Faculty of Psychology, Jl. Dr. Mansyur No.7, Padang Bulan, Medan Baru, Medan City, North Sumatra 20155, Indonesia",http://fpsi.usu.ac.id/,+62 61 8220122,"4,8",124,"98,6579662","3,566821"
Praktik Psikolog Edra,Psychologist,"Praktik Psikolog Edra, Mutiara, Kota Kisaran Timur, Asahan Regency, North Sumatra 21221, Indonesia",,+62 813-7535-1695,5,6,"99,6441684","2,9744263"
"Praktek Psikolog Halimatus Sakdiyah Lubis, S.Psi, M.Psi, Psikolog Kota Tebing Tinggi",Psychologist,"Praktek Psikolog Halimatus Sakdiyah Lubis, S.Psi, M.Psi, Psikolog Kota Tebing Tinggi, Perumahan Bayu Permai No. 1 Jalan Jend. Gatot Subroto Lk. II, Pabatu, Kec. Padang Hulu, Kota Tebing Tinggi, Sumatera Utara 20623, Indonesia",,+62 811-1155-055,5,27,"99,1232736","3,3005267"
Pusat Layanan Praktik Psikologi,Medical clinic,"Pusat Layanan Praktik Psikologi, Jl. Karya Bakti No.81A, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20219, Indonesia",,,5,1,"98,6704382","3,5338745"
Rumah Curhat,Psychologist,"Rumah Curhat, dusun 4, Silo Bonto, Kec. Silau Laut, Kisaran, Sumatera Utara 21253, Indonesia",http://ramalantarot92.blogspot.com/,+62 812-8950-4054,"4,9",25,"99,7249656","3,0811566"
STIFIn Brain Medan,Psychologist,"STIFIn Brain Medan, Jl. Ps. 1 No.78D, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20132, Indonesia",https://stifinbrain.com/,+62 811-6566-677,"4,6",29,"98,6276034","3,5588751"
Layanan Psikologi Cosmo Integritas Indonesia (Psikolog Medan),Psychologist,"Layanan Psikologi Cosmo Integritas Indonesia (Psikolog Medan), Jl. Kutilang No.16A, Sei Sikambing B, Medan Sunggal, Medan City, North Sumatra 20122, Indonesia",http://www.cosmopsikologmedan.com/,+62 821-7299-7282,5,1,"98,6386398","3,5857894"
STIFIn Brain Marelan,Psychologist,"STIFIn Brain Marelan, Depan Fritto Chiken, Gg. Mushollah Jl. Marelan Raya Ps. II, Rengas Pulau, Kota Medan, Sumatera Utara 20255, Indonesia",http://www.stifinbrain.com/,+62 812-5530-093,5,3,"98,6565803","3,6990519"
Competence Psychological Firm,Psychologist,"Competence Psychological Firm, Jl. S. Parman No.31, Petisah Hulu, Medan Baru, Medan City, North Sumatra 20152, Indonesia",,+62 61 4523368,5,1,"98,667247","3,57827"
Dr. Wijaya Taufik Tiji,Psychiatrist,"Dr. Wijaya Taufik Tiji, Jl. Pukat V No.44, Bantan Timur, Medan Tembung, Medan City, North Sumatra 20224, Indonesia",,+62 812-6075-584,"4,7",79,"98,7090339","3,592654"
Minauli Consulting,Consultant,"Minauli Consulting, Jl. Jend. D.I Panjaitan No.180, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",,+62 812-6338-4242,"4,4",24,"98,6596992","3,5892247"
Psikolog Klinis Dhebby,Psychologist,"Psikolog Klinis Dhebby, Gg. Makmur No.2, Bandar Selamat, Medan Tembung, Medan City, North Sumatra 20223, Indonesia",https://forms.gle/rBsC3dXfjEoLF5w39,+62 816-341-212,"3,4",5,"98,7259031","3,5981217"
PT. Sumberdaya Manusia Nusantara,Psychologist,"PT. Sumberdaya Manusia Nusantara, Jl. Taman Setiabudi Indah No.43 Lat, RW.2, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia",http://sdmnusantara.id/,+62 813-7835-5814,5,23,"98,6386","3,5676713"
Lidan Psikologi,Mental health service,"Lidan Psikologi, Jl. Imam Bonjol No.9, J A T I, Medan Petisah, Medan City, North Sumatra 20236, Indonesia",http://www.lidan.co.id/,+62 851-5960-1400,5,1,"98,6751541","3,5859609"
"PediaClinic - Cemara Asri (Dokter Anak, Dokter Laktasi & Psikolog Anak)",Pediatrician,"PediaClinic - Cemara Asri (Dokter Anak, Dokter Laktasi & Psikolog Anak), Jalan cemara No 109 Ruko Great Arcade Kompleks Cemara Asri Sejajar Pasar Buah Cemara Asri, Kabupaten Deli Serdang, Sumatera Utara 20221, Indonesia",https://www.instagram.com/pediacliniccemaraasri/,+62 822-8080-6736,"4,7",133,"98,7006501","3,6289706"
"Dr. AMIR, SpKJ ( Spesialis Kedokteran Jiwa )- Psikiater",Child psychiatrist,"Dr. AMIR, SpKJ ( Spesialis Kedokteran Jiwa )- Psikiater, Jl. Brigjend Katamso No.228-B, Sei Mati, Medan Maimun, Medan City, North Sumatra 20217, Indonesia",,+62 61 88813408,"4,5",15,"98,6864349","3,5696179"
Discoverme | Biro Psikologi,Psychologist,"Discoverme | Biro Psikologi, Gedung Prudential, Jl. Taruma No.17-A-B Lantai 3, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia",http://www.discoverme.co.id/,+62 812-1265-1287,"4,6",11,"98,6700157","3,5860213"
"Praktek dr. Dapot Parulian Gultom, Sp.KJ, M.Kes",Psychiatrist,"Praktek dr. Dapot Parulian Gultom, Sp.KJ, M.Kes, Jl. Pelajar No.106, East Teladan, Medan Kota, Medan City, North Sumatra 20226, Indonesia",,+62 821-6868-0616,"4,7",14,"98,7032644","3,5645908"
Accurate Health Center,Psychologist,"Accurate Health Center, Jl. Tilak No.76, Sei Rengas Permata, Medan Area, Medan City, North Sumatra 20211, Indonesia",http://accuratehealth.blogspot.com/,+62 811-6104-849,"4,8",469,"98,6947684","3,5828768"
"Psycholog consultant Fenty Zahara Nst, M.Psi Psikolog",Psychologist,"Psycholog consultant Fenty Zahara Nst, M.Psi Psikolog, Jl. Bambu III No.20, Durian, Medan Timur, Medan City, North Sumatra 20235, Indonesia",,+62 812-6421-1923,,,"98,678445","3,6082185"
Embara Psiko Konsultan,Psychologist,"Embara Psiko Konsultan, Komplek Setiabudi Point Blok D No. 3, Jalan Setia Budi, Tanjung Sari, Medan Sunggal, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20122, Indonesia",,+62 813-6028-7667,"4,5",2,"98,6392678","3,5626944"
"Praktek Psikiater dr.Nurul Utami, M.Kes., M.Ked.KJ., SpKJ",Doctor,"Praktek Psikiater dr.Nurul Utami, M.Kes., M.Ked.KJ., SpKJ, Jl. Gaperta No.175/28, Helvetia Tengah, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20124, Indonesia",,+62 819-1617-0222,"4,8",53,"98,6394088","3,6047564"
Psychology Consultation Bureau of Expression,Psychologist,"Psychology Consultation Bureau of Expression, Jl. Karya Dame No.25 B, Sei Agul, Medan Barat, Medan City, North Sumatra 20114, Indonesia",,+62 811-6312-266,,,"98,6629001","3,6094394"
"Biro Layanan KONSELING dan PSIKOTERAPI ""Citra Kencana""",Psychologist,"Biro Layanan KONSELING dan PSIKOTERAPI ""Citra Kencana"", Jl. Tenis No.15, West Pasar Merah, Medan Kota, Medan City, North Sumatra 20216, Indonesia",,+62 812-6036-5659,5,2,"98,6950959","3,570532"
Biro Psikologi Psikoprima,Psychologist,"Biro Psikologi Psikoprima, Gg. Melati VI No.2, Deli Tua, Deli Serdang Regency, North Sumatra 20355, Indonesia",,+62 831-9842-1000,,,"98,6896414","3,5080391"
Aliva Konsultan Tasbi,Psychologist,"Aliva Konsultan Tasbi, Jl. Cactus Raya No.17, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154, Indonesia",https://instagram.com/aliva_konsultan?igshid=YmMyMTA2M2Y=,+62 852-0646-8276,5,1,"98,6373085","3,5645552"
"Tes STIFIn Binjai Minat Bakat , Keperibadian",Psychologist,"Tes STIFIn Binjai Minat Bakat , Keperibadian, Jl. H.A. Halim hasanudin, Limau Sundai, Kec. Binjai Bar., Kota Binjai, Sumatera Utara 20016, Indonesia",https://stifinbrain.com/ablebrain,+62 853-5862-5502,5,8,"98,4893762","3,616697"
Fakultas Psikologi,Psychologist,"Fakultas Psikologi, Jl. Sutomo No.4A, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia",,,5,1,"98,6805569","3,5970907"
Konsultan psikologi medan johor,Psychologist,"Konsultan psikologi medan johor, Jl. Karya Bakti No.34, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia",,+62 813-6135-2201,,,"98,6734582","3,5365593"
Biro Psikologi dan Pusat Terapi Psikologi My Family,Corporate office,"Biro Psikologi dan Pusat Terapi Psikologi My Family, Gg. Kedua No.127 C, Pangkalan Masyhur, Medan Johor, Medan City, North Sumatra 20143, Indonesia",,+62 813-6452-5315,5,5,"98,6642776","3,5384213"
Aliva konsultan Wajir,Education center,"Aliva konsultan Wajir, Jl. Kol. Sugiono No.16b, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",,+62 812-6963-5088,5,7,"98,6809467","3,5820624"
Faculty of Psychology - UMA,Academic department,"JP29+73X Faculty of Psychology - UMA, Kenangan Baru, Percut Sei Tuan, Deli Serdang Regency, North Sumatra 20223, Indonesia",http://psikologi.uma.ac.id/,+62 811-6013-888,5,255,"98,7177417","3,6007411"
Lembaga Psikologi Lentera Saintika Padang,Psychologist,"Lembaga Psikologi Lentera Saintika Padang, Kampus (UNSYKA 2, Jl. Prof. Dr. Hamka No.141, Air Tawar Tim., Kec. Padang Utara, Kota Padang, Sumatera Barat 25132, Indonesia",https://www.instagram.com/lentera_saintika/,+62 895-6000-20818,5,55,"100,3505695","-0,8842887"
My Family Padang Sidimpuan,Psychologist,"My Family Padang Sidimpuan, Jl. Raja Inal No.2, Batunadua Jae, Padangsidimpuan Batunadua, Padang Sidempuan City, North Sumatra 22733, Indonesia",,+62 821-6214-8624,"4,6",5,"99,278181","1,3992634"
Humanika Solutama Consulting,Psychologist,"Humanika Solutama Consulting, Jl. Dr. Mansyur No.84A, Padang Bulan Selayang I, Medan Selayang, Medan City, North Sumatra 20153, Indonesia",http://humanikasolutama.wixsite.com/humanika,+62 61 8223946,,,"98,6508329","3,567713"
Pusat Tes Psikologi Medan,Psychologist,"Pusat Tes Psikologi Medan, PRIMA VILA, Gg. Rambutan I No.1, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20132, Indonesia",,+62 813-9724-2401,,,"98,6309739","3,5524518"
Klinik Psikologi Sahabat Indonesia,Mental health clinic,"M9X8+77H Klinik Psikologi Sahabat Indonesia, Kayu Kubu, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136, Indonesia",,+62 812-7586-0188,5,5,"100,3657307","-0,3018239"
Hipnoterapi GANTI TUA,Psychologist,"Hipnoterapi GANTI TUA, Kode pos :22718, Jl. Sutoyo No.3, Bincar, Kec. Padangsidimpuan Utara, Kota Padang Sidempuan, Sumatera Utara 22711, Indonesia",,+62 813-7063-6029,5,2,"99,2723184","1,3818814"
Pusat Karir Psikologi UHN,Psychologist,"Pusat Karir Psikologi UHN, Jl. Sutomo No.4a, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia",,,,,"98,6807232","3,5970032"
YAYASAN GENERASI EPIC (EPIC KIDS and CONSULTING),School,"YAYASAN GENERASI EPIC (EPIC KIDS and CONSULTING), Jl. Melanton Siregar Gg. Sipahutar No.1b, Karo, South Siantar, Pematang Siantar City, North Sumatra 21122, Indonesia",https://www.facebook.com/generasi.epic,+62 822-7793-1338,"4,8",5,"99,0734329","2,9424979"
Praktik Psikolog,Psychologist,"Praktik Psikolog, Jl. Perisai No.48B, Bakaran Batu, Kec. Rantau Sel., Rantau, Sumatera Utara 21415, Indonesia",,+62 813-9605-7446,,,"99,8415184","2,0875702"
Tes Bakat Indonesia,Educational consultant,"Tes Bakat Indonesia, cohive clapham, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia",http://www.tesbakatindonesia.com/,+62 812-3900-2200,"4,9",80,"98,6813566","3,5925841"
"Mayke D, F. Ginting, M.Psi, Psikolog",Psychologist,"Mayke D, F. Ginting, M.Psi, Psikolog, Jl. Bunga Melati No.11, Kemenangan Tani, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20136, Indonesia",,+62 823-5224-1004,,,"98,6167079","3,517454"
PSIKOTES INDONESIA MEDAN,Psychologist,"HQQF+7H9 PSIKOTES INDONESIA MEDAN, Jl. Sederhana, Hutan, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.psikotesindonesia.site/,+62 838-5313-2533,,,"98,7739338","3,58802"
HIMPSI Wilayah Sumatera Utara,Psychologist,"HIMPSI Wilayah Sumatera Utara, Jl. Prona, Sei Sikambing C. II, Kec. Medan Helvetia, Kota Medan, Sumatera Utara, Indonesia",http://himpsisumut.org/,+62 811-6072-703,,,"98,626334","3,5941021"
Layanan Psikologi Smart,Psychologist,"Layanan Psikologi Smart, Jl. Tembakau Raya No.51, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20141, Indonesia",,+62 61 8360270,,,"98,6331151","3,5135611"
Hipnoterapi Medan (Sertifikasi AWGI) - Indra Gunawan CHt,Hypnotherapy service,"Hipnoterapi Medan (Sertifikasi AWGI) - Indra Gunawan CHt, Jl. Kangkung No.12B, Petisah Hulu, Medan Baru, Medan City, North Sumatra 20153, Indonesia",http://www.hipnoterapisindonesia.com/,+62 822-8755-8500,5,25,"98,6616895","3,5824578"
Ikatan Psikologi Klinis (IPK),Psychiatrist,"Ikatan Psikologi Klinis (IPK), JL Sido Damai, No. 61, Pulo Brayan Darat II, Komplek Pemda, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20237, Indonesia",,+62 815-3311-8216,,,"98,6837885","3,6240914"
Brainity Center,Human resource consulting,"Brainity Center, Jl. Ps. 1 No.78, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20132, Indonesia",https://brainity.id/,+62 811-6355-440,1,1,"98,6278284","3,558827"
golden star therapy,Physical therapy clinic,"golden star therapy, Jl. Mesjid No.31, Sei Agul, Medan Barat, Medan City, North Sumatra 20117, Indonesia",https://goldenstarmedan.blogspot.co.id/,+62 812-6287-5588,"4,9",71,"98,6621048","3,6041823"
STIFIn Brain Binjai,Psychologist,"STIFIn Brain Binjai, Jl. Perintis Kemerdekaan No.94, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20746, Indonesia",https://stifinbrain.com/,+62 813-9725-3789,,,"98,4957497","3,6234015"
PRAKTEK PSIKOLOG KOGNISIA BRANDAN,Health consultant,"PRAKTEK PSIKOLOG KOGNISIA BRANDAN, Jl. Suka Mulia No.3, Sei Bilah Tim., seberang rel, Kabupaten Langkat, Sumatera Utara, Indonesia",,+62 813-2866-9226,,,"98,2917774","4,0126372"
Lembaga Psikologi Dwi Dharma,Psychologist,"Lembaga Psikologi Dwi Dharma, Jl. S. Parman, North Ulak Karang, Padang Utara, Padang City, West Sumatra 25131, Indonesia",,+62 751 446823,"3,5",6,"100,3501024","-0,9084096"
KONSULTASI PSIKOLOGI TALENTAPARAMITA,Psychotherapist,"KONSULTASI PSIKOLOGI TALENTAPARAMITA, Polamas, Jl. Andalas No.P6, Alai Parak Kopi, Kota Padang, Sumatera Barat 25139, Indonesia",,+62 811-661-553,5,1,"100,3751303","-0,9355379"
STIFIn Brain Sidikalang,Family counselor,"STIFIn Brain Sidikalang, Jl. Abadi, Batang Beruh, Kec. Sidikalang, Kabupaten Dairi, Sumatera Utara 22211, Indonesia",https://stifinbrain.com/elwafadairi/,+62 813-6120-6199,5,1,"98,3234073","2,7425841"
Yayasan Betshalam,Psychotherapist,"W3W5+8VH Yayasan Betshalam, Jl. Laguboti, Martimbang, Kec. Siantar Sel., Kota Pematang Siantar, Sumatera Utara 21118, Indonesia",https://www.facebook.com/betshalam.siantar,+62 813-7667-5525,5,4,"99,0597228","2,9458002"
Psiko Fam Konsultan Psikologi,Psychiatrist,"Psiko Fam Konsultan Psikologi, JL. T Amir Hamzah, No. B7, Ruko Griya Riatur Indah, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20114, Indonesia",,+62 61 77725809,,,"98,654001","3,608338"
PT Aypsy Psychological Center,Psychologist,"PT Aypsy Psychological Center, Jl. Komp. Pantai Mutiara Waikiki No.25 Blok B, Tj. Selamat, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia",,,,,"98,6104211","3,5424203"
