name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Lembaga Psikologi Grahita Indonesia Cabang Garut,Psychologist,"Lembaga Psikologi Grahita Indonesia Cabang Garut, Jl. Panawuan No.058 RT04, RW.07, Sukajaya, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151, Indonesia",https://grahita.org/,+62 812-2275-3058,"4,9",787,"107,8853113","-7,2142797"
Biro Psikologi Psy Center,Psychologist,"Biro Psikologi Psy Center, Jl. Purwakarta No.148, Antapani Kidul, Antapani, Bandung City, West Java 40291, Indonesia",,+62 813-2200-1987,5,12,"107,656931","-6,9173714"
Existensi Biro Psikologi,Psychologist,"Existensi Biro Psikologi, Jl. Kantor Batu No.19, RT.03/RW.08, Paledang, Bogor Tengah, Bogor City, West Java 16122, Indonesia",http://existensi.id/,+62 251 8335420,"4,9",250,"106,7917375","-6,598702"
Lembaga Jasa Psikologi Karawang - Deepa Psikologi,Psychologist,"Lembaga Jasa Psikologi Karawang - Deepa Psikologi, Universitas Singaperbangsa Karawang, Jl. Ronggowaluyo, Perumahan Mahkota Regency, Depan No.mor 18 blok k1, Sirnabaya, Telukjambe Timur, Karawang, Jawa Barat 41361, Indonesia",https://deepapsikologi.com/,+62 852-9140-7885,"4,9",181,"107,3066638","-6,3261167"
INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog,Psychologist,"INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog, Bekasi 17414, Jl. Masjid Rw. Bacang Jl. Mawar Melati No.24, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414, Indonesia",https://sites.google.com/view/indonesia-sehat-psikologi,+62 878-8586-3394,"4,9",245,"106,9288011","-6,2961218"
Psychology Institution Astagina Praptama,Psychologist,"Psychology Institution Astagina Praptama, blok A3 no 28, Jl. Griya Timur Indah Raya, Jatimulya, Tambun Selatan, Bekasi Regency, West Java 17510, Indonesia",http://www.astaginapraptama.com/,+62 816-1773-3333,"4,9",53,"107,0256973","-6,278616"
"Tempat Psikotes, Konsultasi Psikologi, Tes Iq, Tes Minat Bakat",Psychologist,"Tempat Psikotes, Konsultasi Psikologi, Tes Iq, Tes Minat Bakat, sebelah Hotel Bogor Icon, Jl. Bukit Cimanggu City Raya Ruko ke-10 No.42 Blok A1, Cibadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16166, Indonesia",https://klinikpsikologi.com/,+62 853-7430-3939,"4,5",57,"106,7823691","-6,5554436"
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Psychologist,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Jl. Raya Kalimulya No.68a, Kalimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16415, Indonesia",https://amgclinic.co.id/,+62 851-0140-3939,"4,8",68,"106,8223632","-6,4312816"
Pusat Pelayanan Psikologi Namirah,Psychologist,"Pusat Pelayanan Psikologi Namirah, Jl. Sariasih II No.1, Sarijadi, Sukasari, Bandung City, West Java 40151, Indonesia",,+62 815-7157-715,"4,9",38,"107,5773803","-6,8751044"
Biro Psikologi Rumah Cinta,Psychologist,"Biro Psikologi Rumah Cinta, Jalan Raya Pemda-Karadenan No.25 RT 001/004, Karadenan, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16913, Indonesia",https://biropsikologirumahcinta.com/,+62 817-9803-739,"4,6",21,"106,8080244","-6,5201984"
Pusat Inovasi Psikologi (Previously Biro Pelayanan & Inovasi Psikologi),Psychologist,"Pusat Inovasi Psikologi (Previously Biro Pelayanan & Inovasi Psikologi), Jl. Ir. H. Juanda No.438-B, Dago, Coblong, Bandung City, West Java 40135, Indonesia",https://www.pipunpad.id/,+62 22 2533431,"4,7",95,"107,6205271","-6,8696642"
Konsultasi Psikologi,Psychologist,"Konsultasi Psikologi, Jl. Bekamin No.18, Cikutra, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40124, Indonesia",,+62 22 7230425,"4,2",6,"107,6413571","-6,9013102"
"Praktek Psikolog Artika Mulyaning Tyas, M.Psi, Psikolog",Psychologist,"Praktek Psikolog Artika Mulyaning Tyas, M.Psi, Psikolog, Sukanagalih, Pacet, Cianjur Regency, West Java 43253, Indonesia",,+62 877-3881-0859,5,6,"107,0561689","-6,7012882"
Psikolog Bandung (Magnaka Psikologi 2),Psychologist,"Psikolog Bandung (Magnaka Psikologi 2), Komplek Taman Melati No.4 Blok D3, Pasir Impun, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",https://www.psikologbandung.com/gmb2/,+62 811-1510-900,5,141,"107,6766165","-6,8885291"
"Praktik Psikologi Tenny Septiani Rachman, M.Psi",Psychologist,"Praktik Psikologi Tenny Septiani Rachman, M.Psi, Hasanah Town House, Jl. Wadas Raya, Pancoran MAS, Pancoran Mas, Depok City, West Java 16436, Indonesia",,+62 856-9746-7330,5,14,"106,8015308","-6,4045931"
Psikolog Bandung (Magnaka Psikologi 3),Psychologist,"Psikolog Bandung (Magnaka Psikologi 3), Jl. Pasundan No.49, RT.003/RW.004, Balonggede, Regol, Bandung City, West Java 40251, Indonesia",https://www.psikologbandung.com/,+62 821-1975-3185,5,12,"107,6088512","-6,9245759"
Praktik Psikolog Resty,Psychotherapist,"Praktik Psikolog Resty, 9QMJ+G48, Cluster Citra park, Kebun Raya Residence, RT.03/RW.02, Pasirkuda, Ciomas, Bogor City, West Java 16610, Indonesia",,+62 813-8900-5059,5,13,"106,7803026","-6,6161765"
Praktek Psikolog - Anahata Layanan Psikologi (Sarijadi),Child psychologist,"Praktek Psikolog - Anahata Layanan Psikologi (Sarijadi), Jl. Sariasih II No.22, Sarijadi, Sukasari, Bandung City, West Java 40121, Indonesia",,+62 821-3868-1319,"4,4",18,"107,5778026","-6,8751978"
Endra Nawawi. S. Psi. M. Psi. Psikolog,Psychologist,"Endra Nawawi. S. Psi. M. Psi. Psikolog, Indihiang, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151, Indonesia",,+62 812-2054-077,5,523,"108,198543","-7,2993182"
d'Fun Station,Psychologist,"d'Fun Station, Istana Pasteur Regency, Ruko Jl. Tol Pasteur No.51 Blok CRA, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175, Indonesia",http://www.dfunstation.com/,+62 859-5600-0087,"4,5",371,"107,5738218","-6,8908772"
Layanan Psikologi Ruang Mekar Azlia,Psychologist,"Layanan Psikologi Ruang Mekar Azlia, Jl. Raya Duta Pelni No.14, Tugu, Cimanggis, Depok City, West Java 16951, Indonesia",https://www.instagram.com/ruangmekar.azlia/,+62 811-1430-255,5,28,"106,8552917","-6,372592"
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Medical Center,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Ruko Galaxy, Jl. Raya Tajur No.59H, Tajur, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16141, Indonesia",https://www.amgclinic.com/,+62 851-0140-3939,"4,5",16,"106,8220449","-6,6261728"
ZR Psychology Consulting,Psychologist,"ZR Psychology Consulting, Perum Bale Kembang, Jl. Dayeuh Handap, B7, Kota Kulon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44118, Indonesia",http://himpsijawabarat.org/biro-psikologi-di-jawa-barat/,+62 812-2277-7086,5,34,"107,9026723","-7,2207561"
PSYCENTER MEDIKA ANTAPANI,Psychologist,"PSYCENTER MEDIKA ANTAPANI, Jl. Purwakarta No.3, Babakan Surabaya, Antapani, Bandung City, West Java 40291, Indonesia",,+62 812-1494-500,4,4,"107,6519438","-6,9137724"
"Tree's Child Psychology Erika H.B., S.Psi, M.Psi, Psikolog",Psychologist,"Tree's Child Psychology Erika H.B., S.Psi, M.Psi, Psikolog, Jl. Antamaya No.6, Mekarwangi, Bojongloa Kidul, Bandung City, West Java 40237, Indonesia",https://instagram.com/treesconsulting?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,+62 821-2981-3338,"4,7",25,"107,5966214","-6,9569058"
Eva Sadrina,Psychologist,"Eva Sadrina, Ruko Duta Regency, Jl. Cihanjuang No.D47, Cibabat, Cimahi Utara, Cimahi City, West Java 40513, Indonesia",,+62 812-2360-925,"4,6",20,"107,5539586","-6,8743283"
ASERA THERAPY CENTER TERAPI WICARA - FISIOTERAPI - PSIKOLOGI KLINIS - OKUPASI TERAPI,Psychologist,"ASERA THERAPY CENTER TERAPI WICARA - FISIOTERAPI - PSIKOLOGI KLINIS - OKUPASI TERAPI, Jalan Bima Blok Sukamekar, RT.29/RW.19, Cigadung, Kec. Subang, Kabupaten Subang, Jawa Barat 41211, Indonesia",,+62 812-8528-3051,5,18,"107,749372","-6,5628024"
Biro Psikologi Performa,Human resource consulting,"Biro Psikologi Performa, Jl. Purbalayung III No.5, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",https://www.instagram.com/biro_performa/,+62 813-2000-4030,5,10,"107,6762149","-6,9339119"
Grahita Indonesia Cianjur,Psychologist,"Grahita Indonesia Cianjur, Sukataris, Karangtengah, Cianjur Regency, West Java 43281, Indonesia",,+62 896-6124-6494,"4,7",29,"107,1629113","-6,7930061"
Ibunda.id - Konseling Bandung,Psychologist,"Ibunda.id - Konseling Bandung, Jl. Tanjungsari Asri Tengah No.4, Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",https://ibunda.id/,+62 819-1523-7935,"4,9",54,"107,6669586","-6,9116495"
Persona Digitasi Psikologi,Psychologist,"Persona Digitasi Psikologi, Surapati Core, Jl. Khp Hasan Mustopa No.39 Blok M. 21, Pasirlayung, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40192, Indonesia",http://persona.co.id/,+62 22 7103720,5,8,"107,653108","-6,8995532"
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Psychologist,"AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi, Jl. Mesjid Bendungan No.28A, RT.2/RW.7, Cawang, Kramat Jati, East Jakarta City, Jakarta 13630, Indonesia",http://amgclinic.co.id/,+62 851-0140-3939,"4,8",128,"106,866219","-6,254155"
Firdaus Amany Psychological Centre (Dengan Perjanjian melalui Whatsapp),Psychologist,"Firdaus Amany Psychological Centre (Dengan Perjanjian melalui Whatsapp), kompleks baturaden Technoregency No.i 1, Mekarjaya, Rancasari, Bandung City, West Java 40287, Indonesia",,+62 821-2341-0432,5,7,"107,6635511","-6,9634264"
Praktek Psikolog Indonesia Kota Bogor,Psychologist,"Praktek Psikolog Indonesia Kota Bogor, Reaksi Office, Jl. Palayu Raya No.2, RT.5/RW.10, Tegal Gundil, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16152, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,5,3,"106,8129576","-6,5817704"
Palamarta Psychological Center,Psychologist,"Palamarta Psychological Center, Jl. Batununggal Mulia II No.1, Mengger, Bandung Kidul, Bandung City, West Java 40267, Indonesia",,+62 819-1162-2301,"4,9",34,"107,6309885","-6,9602223"
Klinik Jiwa Masagi Medika,Mental health clinic,"Klinik Jiwa Masagi Medika, Jl. Pasirkoja No.42, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",,+62 22 4207455,"4,7",42,"107,601173","-6,9268743"
Darunnisa Psychological Services,Psychologist,"Darunnisa Psychological Services, Jl. Cibiru Hilir No.46 A, Cibiru Wetan, Cileunyi, Bandung Regency, West Java 40625, Indonesia",https://www.instagram.com/darunnisa,+62 819-1008-8911,5,12,"107,7226015","-6,9369374"
Praktek Psikolog Klinis Dewasa Bandung-Seimbang.or,Psychologist,"Praktek Psikolog Klinis Dewasa Bandung-Seimbang.or, Jl. L. L. R.E. Martadinata No.157, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",,+62 822-1965-2028,5,12,"107,6264668","-6,9094907"
Konsultan Psikologi ''Rafaza'',Psychologist,"2WXJ+5R2 Konsultan Psikologi ''Rafaza'', Jl. Sudajaya, Jayaraksa, Kec. Baros, Kota Sukabumi, Jawa Barat 43166, Indonesia",,+62 858-6389-9601,5,5,"106,932028","-6,9521031"
Bina Potensi Mandiri Biro Konsultasi Psikologi,Psychologist,"Bina Potensi Mandiri Biro Konsultasi Psikologi, Jl. Ciburial 2 No.18, RT.04/RW.04, Ciparigi, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16157, Indonesia",,+62 251 8658268,"4,8",6,"106,8132093","-6,5470785"
Yayasan Praktek Psikolog Indonesia Cabang Depok,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Depok, Ruko Verbena - Gapura Office, Jl. Boulevard Grand Depok City No.9 Komplek V, Tirtajaya, Sukmajaya, Depok City, West Java 16412, Indonesia",http://www.praktekpsikolog.com/,+62 878-8718-4585,5,9,"106,8213485","-6,4127362"
Sekolah Khusus Insan Pelangi Mandiri Supervisi oleh EDUfa,Child psychologist,"Sekolah Khusus Insan Pelangi Mandiri Supervisi oleh EDUfa, Jl. Bhayangkara No.48, Gunungpuyuh, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43123, Indonesia","https://www.facebook.com/insanpelangimandiri.id/?ref=search&__tn__=,d,P-R&eid=ARApc6f9NVuK4qbYiC2W22-bqpnUJubWd5TUpZFUdCu5pGpadJDBHUeXOzrBD119Vq76DVptZQOg8xNf",+62 821-1177-3649,5,16,"106,917768","-6,916172"
Manda Center (layanan psikologi dan terapi anak hingga dewasa),Psychologist,"Manda Center (layanan psikologi dan terapi anak hingga dewasa), Jl. Griya Indah No.8 Blok F, RT.02/RW.14, Kedungbadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164, Indonesia",https://instagram.com/manda_center?igshid=1icua1km6w727,+62 877-7018-8144,"4,7",20,"106,8042079","-6,558221"
"Psikolog Anak dan Remaja Farah T. Suryawan, Dra., Psi., M.Pd",Psychologist,"Psikolog Anak dan Remaja Farah T. Suryawan, Dra., Psi., M.Pd, Jl. Ligar Agung No.69, Cibeunying, Cimenyan, Bandung Regency, West Java 40191, Indonesia",,+62 822-2999-2609,5,4,"107,6336128","-6,8780643"
Yayasan Praktek Psikolog Indonesia Cabang Bandung 2,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Bandung 2, Esitrack, Jl. Pecah Kopi No.22, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40123, Indonesia",http://www.praktekpsikolog.com/,+62 812-1345-8601,"4,5",2,"107,6334394","-6,8953261"
GRAHITA INDONESIA SUMEDANG,Psychologist,"GRAHITA INDONESIA SUMEDANG, Komp. Golden Housing Islamic, Jl. Al - Mu'min No.04 Blok E, Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311, Indonesia",http://grahita.org/,+62 815-7364-4729,5,35,"107,9173524","-6,8485081"
Praktek Psikolog Anisa Rahmawati,Psychiatrist,"CQ7C+PJM Praktek Psikolog Anisa Rahmawati, JL. Raya Sindang Barang, Loji, RT.02/RW.12, Loji, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16117, Indonesia",,+62 812-8785-513,"3,6",5,"106,7715347","-6,5856635"
GRAHITA INDONESIA SUBANG,Psychologist,"CQR3+CX9 GRAHITA INDONESIA SUBANG, jl. Bima Blok Sukamekar,, Cigadung, Kec. Subang, Kabupaten Subang, Jawa Barat 41211, Indonesia",http://grahita.org/,+62 853-2010-0050,"3,5",4,"107,7549966","-6,558974"
SANATA Psychology And Stimulation Center,Psychologist,"SANATA Psychology And Stimulation Center, Jl. Sulaksana Baru II No.6, Cicaheum, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40282, Indonesia",http://www.instagram.com/Sanatapsy.id,+62 822-1551-8757,5,13,"107,6502117","-6,9082144"
Anahata Layanan Psikologi (TK Nuansa Cendikia),Child psychologist,"3M2J+47P Anahata Layanan Psikologi (TK Nuansa Cendikia), Jl. Nuansa Indah I, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",,+62 815-6008-960,5,4,"107,6807034","-6,9496537"
Yepeka Medika & Consultant,Psychologist,"Yepeka Medika & Consultant, Jl. Anggrek No.1, Ciwareng, Babakancikao, Purwakarta Regency, West Java, Indonesia",,+62 878-7924-0777,5,14,"107,4408566","-6,5325992"
Deepa Psikologi Purwakarta - Psikotes Konseling,Psychologist,"Deepa Psikologi Purwakarta - Psikotes Konseling, Jl. Ipik Gandamanah No.129, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118, Indonesia",,+62 897-3475-777,"4,9",18,"107,4560301","-6,5323248"
Applied Psychology Center (Pusat Psikologi Terapan P2T),Psychologist,"Applied Psychology Center (Pusat Psikologi Terapan P2T), Jl. Dr. Setiabudi No.229, Isola, Sukasari, Bandung City, West Java 40154, Indonesia",,+62 811-2223-100,"4,3",7,"107,5908025","-6,8617917"
Yogaatma Consulting Purwakarta,Psychologist,"Yogaatma Consulting Purwakarta, Perum Bumi Hegar Asih, jln. Melati no 78, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118, Indonesia",https://yogaatmapurwakarta.wordpress.com/,+62 813-8971-1997,5,36,"107,4684089","-6,5190519"
Biro Psikologi Personale,Psychologist,"Biro Psikologi Personale, Ruko Pasar Modern Batununggal, Jl. Batununggal Indah II Blok RE 03, Mengger, Bandung Kidul, Bandung City, West Java 40267, Indonesia",http://www.personale.id/,+62 851-6165-2801,5,24,"107,6247787","-6,9627251"
Biro Konsultasi Psikologi Dimensi Cakrawala,Psychologist,"Biro Konsultasi Psikologi Dimensi Cakrawala, Raya Susukan No.21, Susukan, Kec. Susukan, Kabupaten Cirebon, Jawa Barat 45166, Indonesia",,+62 812-2111-563,5,2,"108,3768146","-6,6326586"
"Poli Psikologi, Rumah Sakit Harapan Keluarga (Anahata)",Psychologist,"Poli Psikologi, Rumah Sakit Harapan Keluarga (Anahata), Jl. Rancaekek No.KM, RW.20, Cipacing, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363, Indonesia",,+62 821-3868-1319,5,5,"107,7628868","-6,9497628"
Psycenter Pijar Potensia Katapang,Psychologist,"Psycenter Pijar Potensia Katapang, Jl. Gandasoli Kidul No.1 no. 14 Lantai 2, Gandasari, Kec. Katapang, Kabupaten Bandung, Jawa Barat 40921, Indonesia",,+62 822-3124-7694,"4,6",10,"107,5491773","-7,0246579"
"Hara Growth (Konsultasi Psikologi, Fisioterapi, Terapi Wicara, Terapi Perilaku)",Child psychologist,"Hara Growth (Konsultasi Psikologi, Fisioterapi, Terapi Wicara, Terapi Perilaku), Klinik Mitra Utama, Jl. Pembangunan, Jayawaras, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151, Indonesia",,+62 821-1140-0390,"4,6",17,"107,8874927","-7,2073092"
Yayasan Psikologi Indonesia ( Yapsindo ),Psychologist,"Yayasan Psikologi Indonesia ( Yapsindo ), Perumahan Puri Teluk Jambe Blok C12 Nomor 34 , RT 010/004, Sirnabaya, Telukjambe Timur, Karawang, Jawa Barat 41361, Indonesia",,+62 896-5529-3373,5,3,"107,3016187","-6,3326835"
Klinik Tanaya,Medical clinic,"Klinik Tanaya, Jl. Sulanjana No.11A, Tamansari, Bandung Wetan, Bandung City, West Java 40116, Indonesia",,+62 22 4224634,"4,1",42,"107,611085","-6,899775"
GRAHITA INDONESIA - PURWAKARTA,Psychologist,"GRAHITA INDONESIA - PURWAKARTA, Perum Fortuna, Sukamaju No.6 blok K, Campakasari, Kec. Campaka, Kabupaten Purwakarta, Jawa Barat 41111, Indonesia",http://grahita.org/,+62 896-9431-4353,5,2,"107,4838948","-6,5182074"
"SIC Lembaga Psikologi Terapan, Terapi dan Pengembangan Diri",Psychologist,"SIC Lembaga Psikologi Terapan, Terapi dan Pengembangan Diri, Istana Sabda Alam Blok C No. 2, Cimanganten, Tarogong Kaler, Garut Regency, West Java 44114, Indonesia",http://www.forbrightfuture.com/,+62 853-2010-0050,5,1,"107,8789696","-7,1823405"
Hejira Psychological Consulting,Psychologist,"Hejira Psychological Consulting, Bumi Sentra Mas, Jl. Jamrud 4 Blok C59, Indihiang, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151, Indonesia",,+62 812-2054-077,5,51,"108,1986539","-7,2994194"
Biro Psikolog Cirebon,Psychologist,"Biro Psikolog Cirebon, Jl. Tuparev No. 34 Ruko 22A, Sutawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat 45153, Indonesia",,,5,2,"108,5434119","-6,711168"
Yayasan Pusppa Nadine,Child psychologist,"Yayasan Pusppa Nadine, Jl. Otista No.260, Sukagalih, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151, Indonesia",,+62 811-2222-2146,5,16,"107,8866451","-7,1963907"
Anugerah Nusa Dinamika,Psychologist,"Anugerah Nusa Dinamika, Ruko City Square, Jl. Abdul Rahman Saleh No.22 Blok C, Husen Sastranegara, Kec. Andir, Kota Bandung, Jawa Barat 40174, Indonesia",http://www.and-lc.com/,+62 22 6125446,5,205,"107,5852232","-6,9077152"
Konseling Tasikmalaya,Psychologist,"Konseling Tasikmalaya, Perum Griya Setia Asri No.b24, Setiamulya, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia",,+62 821-2249-5928,"4,3",9,"108,2293519","-7,3850552"
Yayasan Praktek Psikolog Indonesia Cabang Cibinong,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang Cibinong, Ruko Imperium Park Blok, Jl. Raya Mayor Oking Jaya Atmaja No.63, Ciriung, Kec. Cibinong, Kabupaten Bogor, Jawa Barat, Indonesia",http://www.praktekpsikolog.com/kontak,+62 812-1345-8601,,,"106,8636386","-6,474092"
Konsultan Psikologi - PT. Prognosis Mitra Karsa,Psychologist,"Konsultan Psikologi - PT. Prognosis Mitra Karsa, Jl. Cipaganti No.39, Pasteur, Sukajadi, Bandung City, West Java 40161, Indonesia",http://www.prognosis.co.id/,+62 812-1274-2967,5,3,"107,6020381","-6,8987838"
Konsultasi Psikologi Eyckman,Psychologist,"Konsultasi Psikologi Eyckman, Jl. Prof. Eyckman No.30, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",,+62 811-223-526,"2,3",3,"107,6001503","-6,896043"
Lira Psikologi Tasikmalaya,Psychologist,"Lira Psikologi Tasikmalaya, Jl. Panglayungan II, Panglayungan, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46134, Indonesia",http://nsholihat.wordpress.com/,+62 896-6528-8950,"4,2",18,"108,2185805","-7,3198806"
Biro Psikologi Metamorfosis,Psychologist,"Biro Psikologi Metamorfosis, Jl. Raya Sawangan No.42 A, Mampang, Pancoran Mas, Depok City, West Java 16436, Indonesia",http://www.halometa.com/,+62 812-9086-2527,"4,9",7,"106,7996854","-6,3948757"
Keping Psychology (Praktik Psikolog Larasati Ayu Pidari),Psychologist,"Keping Psychology (Praktik Psikolog Larasati Ayu Pidari), Jl. Rancaekek No No.KM 20, Cipacing, Jatinangor, Sumedang Regency, West Java 45363, Indonesia",,+62 813-2123-8289,"4,7",3,"107,7630357","-6,9496482"
Biro Psikologi Kreasi Center,Psychologist,"Biro Psikologi Kreasi Center, Jl. Guru Muchtar, RT.01/RW.12, Cimahpar, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16155, Indonesia",,+62 887-7126-98952,5,23,"106,8331679","-6,5877774"
PT Swaparinama Biro Psikolog,Psychologist,"PT Swaparinama Biro Psikolog, Oint Lab, Graha Pos Indonesia, Jl. Banda No.30 Lt.2, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40132, Indonesia",,+62 817-7928-8248,4,8,"107,6173964","-6,906875"
Klinik Psikologi Tamanhati,Psychologist,"Klinik Psikologi Tamanhati, Ruko Maison Avenue, Jl. Kota Wisata MA No 75, Limusnunggal, Cileungsi, Bogor Regency, West Java 16820, Indonesia",,+62 821-1163-7424,,,"106,9636643","-6,3809473"
