name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
"Praktek Psikolog KLINIK PAKUALAMAN, Silvie Trisdaryanti, S. Psi., Psikolog, C. Ht",Psychotherapist,"Praktek Psikolog KLINIK PAKUALAMAN, Silvie Trisdaryanti, S. Psi., Psikolog, C. Ht, Jl. Purwanggan No.55 A, Purwokinanti, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166, Indonesia",,+62 819-7744-0800,"4,7",3,"110,3767983","-7,7979761"
"Psikolog Dra. Retnowati Suryo, Psi, Mars",Psychologist,"Psikolog Dra. Retnowati Suryo, Psi, Mars, Jl. Sultan Agung No.62, Gunungketur, Pakualaman, Yogyakarta City, Special Region of Yogyakarta 55111, Indonesia",,+62 274 450577,"4,3",3,"110,3780444","-7,8019156"
Charisma Consulting,Psychologist,"Charisma Consulting, Jl. Mahameru No.91A, Ngabean Wetan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",,+62 812-1395-4464,"4,9",210,"110,3950501","-7,7446692"
Omah Perden,Psychologist,"Omah Perden, Jl. Juadi No.1, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",http://www.kemuningkembar.com/,+62 813-9257-9971,"4,8",18,"110,3749151","-7,7858252"
Prashanto Psikology Clinic n Hypnotherapi,Psychologist,"Prashanto Psikology Clinic n Hypnotherapi, Jl. Empu Gandring Gg. Empu Darmaja No.2, Pandeyan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55161, Indonesia",,+62 818-0431-4900,"3,4",10,"110,3855365","-7,8121172"
Laksita Educare,Psychologist,"Laksita Educare, Sedayu, Argosari, Sedayu, Bantul Regency, Special Region of Yogyakarta 55752, Indonesia",https://www.lei.co.id/,+62 817-0434-500,"4,9",237,"110,2594073","-7,8037002"
Biro Psikologi Intuisi Yogyakarta,Psychologist,"Biro Psikologi Intuisi Yogyakarta, Jl. Japlaksari, RT.18/RW.No 01, Bromonilan, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia",,+62 823-1331-1832,"4,9",74,"110,4490856","-7,7508822"
Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa,Psychologist,"Lembaga Psikologi Terapan Universitas Sarjanawiyata Tamansiswa, Jl. Kusumanegara No.157, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",,+62 857-0200-2982,5,2,"110,3924233","-7,8019074"
Rumah Konsul,Psychologist,"Rumah Konsul, CTX, Jl. Affandi Pelem Kecut No.31B, RT.13/RW.04, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",,+62 813-2227-6321,5,30,"110,3923649","-7,7621794"
Lembaga Psikologi Terapan DELTA,Psychologist,"Lembaga Psikologi Terapan DELTA, Jl. Semeru No.C146, Nusupan, Trihanggo, Gamping, Sleman Regency, Special Region of Yogyakarta 55291, Indonesia",https://psikologidelta.com/,+62 896-6552-9596,"4,6",28,"110,3396158","-7,7632088"
Yayasan Praktek Psikolog Indonesia Cabang DIY,Psychologist,"Yayasan Praktek Psikolog Indonesia Cabang DIY, Ideazone Office, Jl. Magelang No.188, Karangwaru, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55242, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,,,"110,3614722","-7,7713714"
Biro Psikologi Metamorfosa,Psychologist,"Biro Psikologi Metamorfosa, Jl. Kertorejo No.A1, Gamping Kidul, Ambarketawang, Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294, Indonesia",,+62 877-3485-5666,"4,8",55,"110,3297764","-7,8024862"
DINAMIS Biro Psikologi,Psychologist,"DINAMIS Biro Psikologi, Jalan Kaliurang, Jl. Gondangan Gg. Anggrek km 10, RT.3/RW.45, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",https://instagram.com/biropsikologidinamis?utm_source=ig_profile_share&igshid=4mxn9p8oc34q,+62 896-8716-4716,5,203,"110,4009871","-7,7226676"
Biro Psikologi Five Psikologi,Psychologist,"Biro Psikologi Five Psikologi, Jl. Perjuangan, Sanggrahan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282, Indonesia",,+62 811-2865-000,5,32,"110,4283093","-7,7700053"
Personagama Psikologi,Psychologist,"Personagama Psikologi, Jl. Rajawali 3 No.13, Manukan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55283, Indonesia",,+62 813-7425-7273,5,17,"110,3973348","-7,7462933"
Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Centre Yogyakarta,Psychologist,"Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Centre Yogyakarta, Jl. Taman Griya Indah No.B-122, Sumberan, Ngestiharjo, Kec. Bantul, Daerah Istimewa Yogyakarta, 55184, Indonesia",http://www.edufa.co.id/,+62 858-7614-9803,5,14,"110,3497494","-7,7790538"
Grahita Indonesia Jogja,Psychologist,"Grahita Indonesia Jogja, Jl. Candi Gebang No.27, Krajan, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",https://grahitajogja.com/,+62 813-6935-8292,"4,8",36,"110,4132633","-7,742806"
Biro Psikologi Seniorlife Yogyakarta,Psychologist,"Biro Psikologi Seniorlife Yogyakarta, Jl. Raya Tajem, Gondang Legi, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",https://seniorlife.id/,+62 878-4022-1446,5,15,"110,4348853","-7,7327867"
Lembaga Psikologi dan Manajemen Terapan Pelita Jiwa Sejahtera,Consultant,"Lembaga Psikologi dan Manajemen Terapan Pelita Jiwa Sejahtera, Jl. Bintaran Kulon MG II No.25, Wirogunan, Bintaran Kulon MG II No. 25, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151, Indonesia",,+62 274 376713,"4,3",4,"110,3717092","-7,8025184"
Rumah Psikologi Pelangi Indonesia,Psychologist,"Rumah Psikologi Pelangi Indonesia, Jl. Colombo No.8, Samirono, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",,+62 811-256-993,,,"110,3862792","-7,7780894"
Praktik Psikolog Nadia,Psychologist,"Praktik Psikolog Nadia, Apotek K24, Jl. Sidoarum - Bantulan Lantai 2, Kramat, Sidoarum, Godean, Sleman Regency, Special Region of Yogyakarta, Indonesia",,+62 895-3648-43633,5,13,"110,3222977","-7,7785638"
Biro Psikologi Primavera,Psychotherapist,"6965+VX3 Biro Psikologi Primavera, Jl. Suryonegaran, Bumijo, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia",,,5,1,"110,3599077","-7,7878501"
"L. Edwin Gandawijaya, M.Psi., Psikolog",Psychologist,"L. Edwin Gandawijaya, M.Psi., Psikolog, Jl. Cemp. No.7, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225, Indonesia",https://bit.ly/daftarkonsultasiedwin,+62 857-1881-1991,5,12,"110,3815665","-7,7932246"
Psychology Institution Intelektualita,Psychologist,"Psychology Institution Intelektualita, Jalan Langenastran Kidul No. 21 Panembahan Kraton, Panembahan, Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia",http://intelektualita.com/,+62 274 417312,"3,7",16,"110,3657902","-7,8123766"
TERAS HATI JOGJA,Consultant,"TERAS HATI JOGJA, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141, Indonesia",,+62 812-2646-1126,"3,5",2,"110,3576422","-7,8183794"
Optima Prima Biro Psikologi,Psychologist,"Optima Prima Biro Psikologi, Perumahan Popongan Blok C No 6, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",http://www.pembelajarpsikologi.blogspot.com/,+62 274 625907,"4,4",5,"110,3655964","-7,7588745"
Arkandina,Psychologist,"Arkandina, Jl. Pandawa No.203, Singosaren III, Singosaren, Banguntapan, Bantul Regency, Special Region of Yogyakarta 55193, Indonesia",https://arkandina.com/,+62 812-2033-6682,5,1,"110,4017735","-7,8405873"
"Biro Psikologi ""Fokus Psikologi Center""",Psychotherapist,"Biro Psikologi ""Fokus Psikologi Center"", Jl. Puri Niten Asri No.37, Kenayan, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",,+62 878-3307-5478,"4,8",6,"110,431927","-7,7407351"
Pandu Hati,Psychologist,"Pandu Hati, Jl. Letjen Suprapto No.93, Pringgokusuman, Gedong Tengen, Yogyakarta City, Special Region of Yogyakarta 55272, Indonesia",,+62 815-7926-666,5,1,"110,3566263","-7,7939396"
Biro Layanan Psikologi UNISA,Psychologist,"59W4+M6W Biro Layanan Psikologi UNISA, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262, Indonesia",https://kemahasiswaan.unisayogya.ac.id/biro-layanan-psikologi-blp/,,"4,6",5,"110,3555913","-7,8032538"
Rumah Pelangi Children and Family Educare Center,Child psychologist,"Rumah Pelangi Children and Family Educare Center, Gg. Beo No.2, Sedan, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia",,+62 857-5024-2123,5,3,"110,3788926","-7,7486474"
Shelter Psikologi Teduh,Child psychologist,"Shelter Psikologi Teduh, Jl. Parang Tritis KM 6,5 - RT 8 - Jetis, Glondong, Panggungharjo, Sewon, Bantul Regency, Special Region of Yogyakarta, Indonesia",,+62 813-2100-0212,5,5,"110,3594058","-7,8502996"
Ruang Hati Psikologi,Psychologist,"Ruang Hati Psikologi, Jalan Janturan, RT.01/RW12, Jontungan, Tirtoadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55287, Indonesia",http://www.ruanghatipsikologi.com/,+62 878-7723-9164,5,10,"110,3228079","-7,7388206"
Biro Psikologi/Hypnotherapy/Tes STIFIn Sakuta Dewandaru Mada Cabang Yogyakarta,Psychologist,"Biro Psikologi/Hypnotherapy/Tes STIFIn Sakuta Dewandaru Mada Cabang Yogyakarta, Perumahan D Tanaka Village No. A2, Kec. Depok, Daerah Istimewa Yogyakarta 55282, Indonesia",,+62 818-0453-3760,5,2,"110,4183257","-7,7564926"
Biro Psikologi Build Up Consulting Jogja,Psychologist,"Biro Psikologi Build Up Consulting Jogja, Jl. Gambir Jl. Gambir Karangasem Baru No.17, Karang Gayam, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",http://instagram.com/buildup.consulting,+62 895-4014-81480,"4,7",3,"110,3881629","-7,7661681"
"PSIKOLOG JOGJA Neivy Dewi Diniyar, M.Psi., Psikolog. Konseling Psikologi dan Terapi Anak",Psychologist,"PSIKOLOG JOGJA Neivy Dewi Diniyar, M.Psi., Psikolog. Konseling Psikologi dan Terapi Anak, Jl. Raya Babadan, Babadan, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",https://instagram.com/neivy.dewi?igshid=YmMyMTA2M2Y=,+62 811-2658-053,5,1,"110,4355103","-7,7224758"
AIDE CONSULTANT INDONESIA,Psychologist,"AIDE CONSULTANT INDONESIA, Jl. Timor Tim. No.35, Purwosari, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia",http://aideconsultant.com/,+62 851-5748-7090,5,67,"110,3805706","-7,7463422"
Biro Psikologi Bangun Jiwa,Psychologist,"Biro Psikologi Bangun Jiwa, Jl. Karanglo Jl. Sorogenen I No.51, Sorogenan I, Purwomartani, Kalasan, Sleman Regency, Special Region of Yogyakarta 55571, Indonesia",,+62 822-2676-4188,4,13,"110,4427641","-7,782281"
Biro Psikologi Dharma Setia Consultant,Health consultant,"Biro Psikologi Dharma Setia Consultant, Jl. Pertanian 1, Karangsari, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584, Indonesia",https://dsconsultant.id/,+62 859-3838-1666,5,24,"110,4252569","-7,7513509"
RUMAH NGOBROL BUNDA WENING,Psychologist,"RUMAH NGOBROL BUNDA WENING, Jl. Monumen Perjuangan No.85, Krobokan, Tamanan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191, Indonesia",,+62 813-9277-3970,5,4,"110,3895302","-7,8424352"
Arete Consultant,Psychologist,"Arete Consultant, Jl. Gamelan Kidul No.21, Panembahan, Kraton, Yogyakarta City, Special Region of Yogyakarta 55131, Indonesia",,+62 877-8756-7756,5,3,"110,3676826","-7,8110537"
"Konsultasi dan Tes Psikologi Satu Persen - Cabang Yogyakarta (Konseling, Coaching, Mentoring, Psikolog)",Psychologist,"Konsultasi dan Tes Psikologi Satu Persen - Cabang Yogyakarta (Konseling, Coaching, Mentoring, Psikolog), Jl. Pandeyan No.N0. 28 B, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia",https://satupersen.net/,+62 851-5887-1220,,,"110,3863591","-7,8135619"
Gadjah Mada Medical Center,Medical clinic,"Gadjah Mada Medical Center, L 3 Sekip, Jl. Kayu Putih, Sendowo, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",http://gmc.ugm.ac.id/,+62 274 551412,"4,1",515,"110,375098","-7,7726436"
Psikoterapi Jogja,Psychotherapist,"Psikoterapi Jogja, Jl. Wates No.Km. 12, Sedayu, Argosari, Sedayu, Bantul Regency, Special Region of Yogyakarta 55753, Indonesia",,,"4,9",20,"110,2594125","-7,8037787"
Tripta Training & Consulting,Psychologist,"Tripta Training & Consulting, Jl. Cermai Mundusaren, Perum Ambarukmo Beverly No C4, Kota Yogyakarta 55281, Nologaten, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia",,+62 878-8438-5434,,,"110,404226","-7,77785"
Lentera Samasta,Psychologist,"Lentera Samasta, Jl. Miliran Jl. Hibrida No.196, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",,+62 878-2102-8081,5,1,"110,3899779","-7,8001151"
Humaira Consulting (Konsultan Psikologi),Psychologist,"Humaira Consulting (Konsultan Psikologi), Jalan Ngebel No.RT 01, Geblagan, Tamantirto, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184, Indonesia",http://linktr.ee/humairaconsulting,+62 821-3774-3639,5,7,"110,3201503","-7,8101762"
Wiloka Workshop,Psychologist,"Wiloka Workshop, Jalan Garuda, Gg Beo UH3/320C, Tahunan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55167, Indonesia",https://wilokaworkshop.id/,+62 823-2371-1813,"4,5",10,"110,3839917","-7,8047708"
NMM Konsultan Psikologi - Tes Psikologi SIMLING pakualaman,Psychologist,"NMM Konsultan Psikologi - Tes Psikologi SIMLING pakualaman, Jl. Gajah Mada No.4, Gunungketur, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55166, Indonesia",,,5,1,"110,3732091","-7,8011488"
Tumbuh Insight Psikocenter,Psychologist,"Tumbuh Insight Psikocenter, Perumahan Graha, Jl. Palem Indah No.E-3, Joho, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55283, Indonesia",,+62 853-3375-9979,5,4,"110,3935315","-7,7492241"
Layanan Psikologi Taragak Diri Indonesia,Psychologist,"67G8+JX6 Layanan Psikologi Taragak Diri Indonesia, Patran Residence, Patran, Sumbersari, Kec. Moyudan, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Indonesia",https://lynk.id/taragakdiri,+62 813-3630-0100,"4,9",9,"110,2674055","-7,7734641"
"Praktik Psikolog Mandiri ""Laela Nur Azqiyah, M.Psi., Psikolog""",Mental health clinic,"Praktik Psikolog Mandiri ""Laela Nur Azqiyah, M.Psi., Psikolog"", Imorejo, Wono Kerto, Kec. Turi, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55551, Indonesia",,+62 853-2505-3338,5,1,"110,3817222","-7,6250548"
Lembaga Psikologi Terapan Cahaya Umat,Psychologist,"Lembaga Psikologi Terapan Cahaya Umat, JL. Kemuning IV No.456, Baciro, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55225, Indonesia",,+62 274 881503,1,2,"110,3859492","-7,7911083"
Pihasniwati Psikolog,Psychologist,"49C5+3QH Pihasniwati Psikolog, Jl. Dagan, Degan, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia",,,5,2,"110,3594771","-7,8798202"
Puskesmas Kotagede 1,Public medical center,"Puskesmas Kotagede 1, Jl. Kemasan No.12, Prenggan, Kotagede, Yogyakarta City, Special Region of Yogyakarta 55173, Indonesia",https://kotagede1pusk.jogjakota.go.id/,+62 274 4437757,"3,4",181,"110,4005606","-7,8221758"
NMM Konsultan Psikologi- Tes Psikologi SIM,Psychologist,"NMM Konsultan Psikologi- Tes Psikologi SIM, Jl. Badegan, Bejen, Bantul, Bantul Regency, Special Region of Yogyakarta 55711, Indonesia",,+62 858-0274-8003,"2,8",4,"110,3278335","-7,8893567"
Psikologi,Psychologist,"Psikologi, Jl. Jogokaryan No.74, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143, Indonesia",,,,,"110,3662005","-7,8245817"
Rumah Konseling Jogja,Family counselor,"Rumah Konseling Jogja, Perum Riverside Sidobali Kav. A5, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",,+62 812-5000-208,5,1,"110,3976675","-7,8010708"
Praktik Psikologi Lostid,Psychotherapist,"Praktik Psikologi Lostid, pondok indah kalasan No.A5, RT.03/RW.02, Grumbul Gede, Selomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571, Indonesia",,,5,5,"110,4641118","-7,7261055"
Empowering House Jogjakarta,Psychiatrist,"Empowering House Jogjakarta, Jl. Ki Penjawi No.26, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171, Indonesia",,+62 274 384244,,,"110,3942144","-7,8134757"
Rumah Arkacanti Holistic Care,Psychologist,"Rumah Arkacanti Holistic Care, Jl Imogiri Timur km 7. Ds. Grojogan rt 7, Wirokerten, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55194, Indonesia",,+62 812-2550-5396,5,4,"110,3907158","-7,8503604"
Biro Psikologi Nadilan,Psychologist,"Biro Psikologi Nadilan, Jl. Anggrek No.49 A, Sambelegi Lor, Maguwoharjo, Depok, Sleman Regency, Special Region of Yogyakarta 55282, Indonesia",,+62 822-1491-7275,,,"110,4350477","-7,7775104"
Spring UP Consultant,Business management consultant,"Spring UP Consultant, Gg. Sulawesi XIV No.AK1, Purwosari, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia",https://www.springup.co.id/,+62 822-2000-9373,"4,3",10,"110,3809288","-7,7472984"
DERIRA THE COUNSELLOR,Psychologist,"7757+98H DERIRA THE COUNSELLOR, Jl. Gedongan-Tempel, Celungan, Sumberagung, Kec. Minggir, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55563, Indonesia",,+62 813-9169-9601,5,2,"110,2633541","-7,7415716"
Hypnoclinic Jogja,Psychotherapist,"Hypnoclinic Jogja, Green Aprillia Estate, Gamping Tengah, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Indonesia",,+62 815-7870-8444,5,3,"110,3195813","-7,8024347"
Basuh Tumbuh (Konseling Psikologi),Psychologist,"Basuh Tumbuh (Konseling Psikologi), Jl. Palagan Tentara Pelajar, Panggung Sari, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",,+62 856-0192-9214,,,"110,3731022","-7,7445716"
Konseling Jogja (Teman-Ceritamu) | Konselor Jogja | Konsultasi Kesehatan Mental Jogja | konselor Pasangan Jogja,Marriage or relationship counselor,"Konseling Jogja (Teman-Ceritamu) | Konselor Jogja | Konsultasi Kesehatan Mental Jogja | konselor Pasangan Jogja, Gg. Cloret No.28 No.716, RT./rw/RW.17, Karang Bendo, Banguntapan, Bantul Regency, Special Region of Yogyakarta 55198, Indonesia",https://wa.me/6285952873815,+62 859-5287-3815,5,85,"110,4173366","-7,8040688"
Konsultan Psikologi,Psychologist,"Konsultan Psikologi, Jl. Pura, RT.03/RW.No 72, Gonjen, Tamantirto, Kasihan, Bantul Regency, Special Region of Yogyakarta 55183, Indonesia",,+62 812-4973-5793,"4,8",108,"110,3308547","-7,8243541"
Konsultasi Psikologi ARIMBI,Psychologist,"Konsultasi Psikologi ARIMBI, Demangan, Kalitirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",http://nilaungu.wordpres.com/,+62 813-2816-0640,5,1,"110,4534423","-7,8034455"
