name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Ohana Space - Psychology Space,Psychologist,"Ohana Space - Psychology Space, Green Lake City, Rukan CBD Blok M Nomor 18A, RT.10/RW.11, Ketapang, Kec. Cipondoh, Kota Tangerang, Banten 15147, Indonesia",https://ohanaspace.id/,+62 21 31112920,"4,9",35,"106,698302","-6,1839033"
INSAN-Q Psychological Services,Corporate office,"INSAN-Q Psychological Services, Ruko Bonakarta A30, 42414, Masigit, Jombang, Cilegon, Banten 42414, Indonesia",https://insanq.co.id/,+62 254 386720,"4,8",68,"106,0506781","-6,0105842"
rumah hamka psikologi klinik tumbuh kembang anak,Specialized clinic,"rumah hamka psikologi klinik tumbuh kembang anak, Jalan Professor Doktor Hamka, Jl. Caplin 1 Gg. Bakti II No.1. No.38, RT.003/RW.011, Larangan Utara, Kec. Larangan, Kota Tangerang, Banten 15154, Indonesia",,+62 812-9421-0368,5,8,"106,7289541","-6,2354568"
Grahita Indonesia Produksi,Psychologist,"Grahita Indonesia Produksi, Jl. Bugel Mas Indah No.02 blok D9, RT.004/RW.006, Bugel, Kec. Karawaci, Kota Tangerang, Banten 15114, Indonesia",https://grahita.org/tentang-kami/,+62 21 5517190,5,6,"106,6064595","-6,1763348"
FATHAN COUNSELING,Psychopedagogy clinic,"FATHAN COUNSELING, Link.Tegal Cabe No.99, RT.004/RW.002, Citangkil, Kec. Citangkil, Kota Cilegon, Banten 42441, Indonesia",,+62 878-6279-7754,5,146,"106,0407766","-6,0207936"
Praktek Psikolog Maria Ulfah M.Psi,Psychologist,"VPF4+62W Praktek Psikolog Maria Ulfah M.Psi, Jl. Raya Citra Garden 3, RT.3/RW.13, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia",http://www.balitaceria.com/,+62 813-8264-5791,5,68,"106,705074","-6,126898"
Rumah Bicara Puri Indah - Konseling Psikolog di Jakarta Barat,Psychologist,"Rumah Bicara Puri Indah - Konseling Psikolog di Jakarta Barat, Ruko Bumi Permata Indah, Blok RI 38B, Karang Mulya, Karang Tengah, Jakarta, Banten 15157, Indonesia",https://www.bicarakan.id/,+62 819-1000-9224,5,149,"106,7243363","-6,1931055"
Psikologi Hubungan,Psychologist,"X578+2X9 Psikologi Hubungan, Gg. Swaztika, Banten, Kasemen, Serang City, Banten 42191, Indonesia",http://jeinspirate.blogspot.com/,+62 878-0818-2009,5,2,"106,167476","-6,0374713"
Optimax Potential,Psychologist,"Optimax Potential, Jl. Kapten Piere Tendean, Masigit, Jombang, Cilegon, Banten, Indonesia",,+62 859-4515-7373,"4,9",54,"106,0609407","-6,00895"
"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog",Mental health service,"Praktek Psikolog; Hedz Psikologi: Pusat Psikotes, Terapi, Training, dan Konsultasi Psikolog, Gapura Office:, Jl. RS. Fatmawati Raya No.Blok A18, RT.4/RW.4, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia",,+62 851-7965-6671,"4,9",17,"106,7944245","-6,297434"
Rumah Psikolog,Psychologist,"Rumah Psikolog, Jl. Plamboyan Blok D/KH No.25, RT.4/RW.4, Sawah Lama, Ciputat, South Tangerang City, Banten 15413, Indonesia",,,5,2,"106,7395528","-6,2948348"
Konsultasi Psikolog Rumah Dandelion,Psychologist,"Konsultasi Psikolog Rumah Dandelion, Jl. Taman Wijaya Kusuma No.4 Blok E, RT.8/RW.4, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450, Indonesia",http://www.rumahdandelion.com/,+62 812-8489-1683,"4,7",49,"106,802205","-6,3024928"
Jejak kaki - Pusat Pengembangan Psikologi,Psychologist,"Jejak kaki - Pusat Pengembangan Psikologi, Jl. Bintaro Permai II No.24 3, RT.3/RW.9, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia",,+62 878-7729-1530,"4,9",27,"106,763931","-6,2598324"
Rumah Konseling,Psychologist,"Rumah Konseling, Jl. H. Saidin No.17, Bambu Apus, Pamulang, South Tangerang City, Banten 15415, Indonesia",http://facebook.com/rumahkonseling,+62 21 7491577,"4,5",12,"106,7379629","-6,3295141"
SAHABAT ILMU Pusat Terapi Tumbuh Kembang Anak dan Psikologi,Child psychologist,"SAHABAT ILMU Pusat Terapi Tumbuh Kembang Anak dan Psikologi, Jl. Suka Damai No.100C, Serua, Ciputat, South Tangerang City, Banten 15412, Indonesia",https://linktr.ee/rumahsahabatilmu?fbclid=PAY2xjawIRKwpleHRuA2FlbQIxMQABptvF3tF_UK_4ty1OurGY9nwBb74qz_Z0qbnCFhnKwGOkIEdffIDGf65eKg_aem_zFe-ZvB_9N7nhfODJYoFCg,+62 813-2374-8400,5,8,"106,7259783","-6,3108453"
Praktek Psikolog Cabang Kembangan,Psychologist,"Praktek Psikolog Cabang Kembangan, Infiniti Office, Permata Regency, Jl. H. Kelik No.1 D/37, RT.1/RW.6, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",http://www.praktekpsikolog.com/,+62 812-1249-3404,5,3,"106,7641806","-6,2084958"
Ibunda.id,Psychologist,"Ibunda.id, Blok Rini No, Jl. Ampera Raya No.12A, RT.6/RW.2, Ragunan, Kec. Ps. MingguJakarta, South Jakarta City, Jakarta 12540, Indonesia",https://www.ibunda.id/,+62 819-1523-7935,"4,9",2238,"106,8192751","-6,289764"
ASA Tumbuh Bersama,Child psychologist,"ASA Tumbuh Bersama, Jl. Bintaro Utama 3A, Pondok Karya, Pondok Aren, South Tangerang City, Banten 15221, Indonesia",https://www.asatumbuhbersama.com/,+62 822-1147-7624,5,16,"106,7439914","-6,2732458"
Insight Psikologi [BSD] | Psikolog | Terapi Tumbuh Kembang Anak | Tes IQ & Minat Bakat,Psychologist,"Insight Psikologi [BSD] | Psikolog | Terapi Tumbuh Kembang Anak | Tes IQ & Minat Bakat, Northridge Bussiness Centre, Jl. BSD Raya Utama No.B2 No. 18, Lengkong Kulon, Serpong Sub-District, South Tangerang City, Banten 15310, Indonesia",https://insightpsikologi.com/,,5,17,"106,6356052","-6,277013"
DIANDRA Pusat Tumbuh Kembang Anak & Sekolah DIANDRA,Psychologist,"DIANDRA Pusat Tumbuh Kembang Anak & Sekolah DIANDRA, Jl. Imam Bonjol No.28, RT.001/RW.8, Panunggangan Bar., Kec. Cibodas, Kota Tangerang, Banten 15138, Indonesia",,+62 859-4604-5567,5,9,"106,6190859","-6,2142309"
Psikolog Jennyfer,Psychologist,"Psikolog Jennyfer, Perumahan Puri Mansion, Jl. Atlanta III No.58, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia",http://instagram.com/jen.psikolog/,+62 812-8796-8664,5,303,"106,7257582","-6,1824304"
Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan,Psychologist,"Rumah Bicara Bintaro - Konseling dengan Psikolog di Jakarta Selatan, Jl. Merak IV Blok N3 No.23 , RT.2/RW.8, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Jakarta, Daerah Khusus Ibukota Jakarta 12330, Indonesia",https://bicarakan.id/,+62 819-1000-9224,"4,9",104,"106,7543196","-6,2739658"
William’s Kidz,Child psychologist,"William’s Kidz, Ruko Paramount Center B 17-19, Gading Serpong, Kelapa Dua, Tangerang, Tangerang Regency, Banten 15810, Indonesia",http://www.prelic.net/,+62 821-1467-8262,4,21,"106,624048","-6,242816"
Syafa Konsultasi Psikologi,Psychologist,"Syafa Konsultasi Psikologi, Jl. Sulawesi Raya Jl. Villa Bintaro Indah, Jombang, Ciputat, South Tangerang City, Banten 15414, Indonesia",,+62 831-8797-8401,,,"106,706272","-6,2938439"
Dayego Consulting & Academy | PT Daya Insani,Psychologist,"Dayego Consulting & Academy | PT Daya Insani, Jl. Ciputat Raya, Cireundeu, Ciputat Timur, South Tangerang City, Banten 15419, Indonesia",http://dayainsani.com/,+62 851-5520-6096,4,1,"106,7601174","-6,3041441"
Klinik Anakku dan Terapi Anak Berkebutuhan Khusus,Psychologist,"Klinik Anakku dan Terapi Anak Berkebutuhan Khusus, Ruko Golden Madrid 2, Jl. Letnan Sutopo No.8 Blok I, Rw. Mekar Jaya, Kec. Serpong, Kota Tangerang Selatan, Banten 15318, Indonesia",http://klinikanakku-bsd.com/,,"4,6",179,"106,6867585","-6,304806"
NIDO - Development Center & Psychology Services (Ruko Madrid),Psychologist,"NIDO - Development Center & Psychology Services (Ruko Madrid), Ruko Golden Madrid 2, Jl. Letnan Sutopo 1, Blok D-11, Rw. Mekar Jaya, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia",https://www.nidopsikologi.com/,+62 898-9174-422,5,4,"106,6860608","-6,3044353"
My JCDC KEDOYA,Child psychologist,"RQ86+6MJ My JCDC KEDOYA, Jl. Kedoya Pesing No.25, RT.1/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520, Indonesia",https://myjcdc.com/,+62 878-0877-8770,"4,8",278,"106,7615564","-6,1842138"
Psikolog Kantor,Psychologist,"Psikolog Kantor, Jl. Raya Rawa Buntu No.121, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten 15318, Indonesia",https://psikologkantor.com/,+62 812-8224-8824,5,5,"106,6802259","-6,3175489"
Dewantara Psychology Consultant,Psychologist,"Dewantara Psychology Consultant, Vila Rizki Ilhami, Jl. Mubarokah Raya No.12 Blok A8, Bojong Nangka, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810, Indonesia",,,5,5,"106,6048773","-6,2490951"
"Praktek Psikologi, Hipnoterapi, dan Kesehatan Holistik Samasta",Psychologist,"Praktek Psikologi, Hipnoterapi, dan Kesehatan Holistik Samasta, Gg. Kosambi No.19, North Poris Plawad, Cipondoh, Tangerang City, Banten 15117, Indonesia",,+62 851-0543-0330,,,"106,6566646","-6,1851102"
Praktek Psikolog Fatma Nur Aqmarina,Psychologist,"Praktek Psikolog Fatma Nur Aqmarina, Jl. Joe Klp. Tiga Gg. H. Salam No.39, RT.1/RW.3, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",,+62 856-9796-1197,"4,9",19,"106,8297196","-6,3232623"
HANABITA Sawangan Praktik Psikolog dan Pusat Terapi Tumbuh Kembang Anak,Psychologist,"HANABITA Sawangan Praktik Psikolog dan Pusat Terapi Tumbuh Kembang Anak, Jl. Pahlawan No.86, Cinangka, Sawangan, Depok City, West Java 16516, Indonesia",http://www.hanabita.com/,+62 877-8828-3336,5,14,"106,7544025","-6,3678294"
Tunas Psikologi,Psychologist,"Tunas Psikologi, 1 Blok I 1 no, Jl. Anggur Raya No.3A, East Pamulang, Pamulang, South Tangerang City, Banten 15417, Indonesia",,+62 877-1199-0977,5,2,"106,7393049","-6,3572591"
Biro Psikologi et.home,Psychologist,"Biro Psikologi et.home, Jl. W R Supratman No.65C, Pd. Ranji, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia",https://www.instagram.com/et.home.psi?igsh=MXJiYWtwaWdraW96Mw==,+62 822-4985-9880,5,7,"106,7458541","-6,2907997"
Praktek Psikolog Cabang Tangerang Kota,Psychotherapist,"Praktek Psikolog Cabang Tangerang Kota, GREAT WESTERN RESORT GF blok SG no 2, Jl. MH. Thamrin No.Km 2,7, RT.004/RW.002, Panunggangan Utara, Kec. Pinang, Kota Tangerang, Banten 15143, Indonesia",http://www.praktekpsikolog.com/,+62 878-8718-4585,,,"106,6295677","-6,2137017"
Ruang Tumbuh Jakarta Selatan,Psychologist,"Ruang Tumbuh Jakarta Selatan, Jl. Pinang Raya No.34 2, RT.2/RW.2, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia",,+62 822-4909-0241,5,2,"106,7961823","-6,3085357"
LAYANAN UJI PSIKOLOGI SERANG KABUPATEN,Medical clinic,"V798+3PJ LAYANAN UJI PSIKOLOGI SERANG KABUPATEN, Jl. Raya Serang - Jkt, Cisait, Kec. Kragilan, Kabupaten Serang, Banten 42184, Indonesia",,,,,"106,2579783","-6,1430064"
Pusat Layanan Psikologi UIN Jakarta,Human resource consulting,"MQR5+2FC Pusat Layanan Psikologi UIN Jakarta, Pisangan, Ciputat Timur, South Tangerang City, Banten 15419, Indonesia",,+62 812-8817-8208,"4,8",64,"106,7586478","-6,3099443"
Psikolog Klinis Kota Tangerang,Psychologist,"Psikolog Klinis Kota Tangerang, Sebelah Seblak Pedas Mama Icha, Jl. Thamrin Jl. H. Rain I No.96, Ketapang, Cipondoh, Tangerang City, Banten 15147, Indonesia",https://sbahiyahpsikolog.blogspot.com/?m=1,+62 821-1154-7973,,,"106,6972384","-6,1827544"
Layanan Uji Psikologi,Medical clinic,"MMP6+C7X Layanan Uji Psikologi, Jl. Raya Serpong, Serpong, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia",,,5,1,"106,6607229","-6,3138972"
Lembaga Konsultan Psikologi Banten,Office,"Lembaga Konsultan Psikologi Banten, Jl. Akses Taman Ciruas Permai No.09, Pelawad, Kec. Ciruas, Kabupaten Serang, Banten 42182, Indonesia",,+62 878-7814-5656,3,4,"106,2267687","-6,1250959"
"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling",Mental health clinic,"Klinik Psikoneurologi Metakognisi, Tes Psikologi, Neuropsikologi, Intervensi & PKBM Homeschooling, Jl. Permata Mediterania Raya, RT.9/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",,+62 821-2504-2534,"4,4",14,"106,7634995","-6,2211447"
Layanan Psikologi Serang,Psychologist,"Layanan Psikologi Serang, Komplek Serang City No.V 10, Drangong, Kec. Taktakan, Kota Serang, Banten, Indonesia",,,,,"106,1816196","-6,135401"
LPT Solusi Depok,Psychologist,"LPT Solusi Depok, Kav. 25 No.25M, RT.1/RW.1, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620, Indonesia",http://www.lptsolusibanten.com/,+62 877-7720-0782,"4,9",18,"106,8061543","-6,3263781"
LP2K [Layanan Psikologi Penjurusan & Karir],Psychologist,"LP2K [Layanan Psikologi Penjurusan & Karir], Jl. Dahlia No.67 Kavling B, RT.04/RW.No.67, Serua, Kec. Pamulang, Kota Tangerang Selatan, Banten 15414, Indonesia",https://lp2k.co.id/,+62 812-9681-9577,"4,9",15,"106,7141711","-6,3133729"
Cendekia Care Depok,Child psychologist,"Cendekia Care Depok, Plaza Santika Jl. Vila Santika Jaya No.6 Unit 5, Grogol, Kec. Limo, Kota Depok, Jawa Barat 16515, Indonesia",,+62 813-9892-5826,5,1,"106,7874573","-6,383905"
Bening Klinik Psikologi Jakarta,Psychotherapist,"Bening Klinik Psikologi Jakarta, Green Permata Residence, Jl. Swadarma Raya Jl. Ebony No.6, Daerah Khusus Ibukota Jakarta 12250, Indonesia",https://beningpsikologi.com/,+62 812-2556-5656,,,"106,7613278","-6,2288778"
Biro Psikologi Madre Consulting,Psychologist,"Biro Psikologi Madre Consulting, Jl. Depsos Raya No.13B, Bintaro, Pesanggrahan, South Jakarta City, Jakarta 12330, Indonesia",https://wa.me/6282113244277,,5,6,"106,7643098","-6,2636299"
Layanan Psikologi: Komplek Serang City Blok V 10,Psychologist,"Layanan Psikologi: Komplek Serang City Blok V 10, komplek serang city No.V 10, Drangong, Kec. Taktakan, Kota Serang, Banten 42162, Indonesia",,,,,"106,138127","-6,0971578"
Praktek Psikolog Indonesia Thamrin,Psychologist,"QRRW+F6X Praktek Psikolog Indonesia Thamrin, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,"4,9",13,"106,845599","-6,2087634"
Bileva Konsultasi Dan Terapi Psikologi,Psychologist,"Bileva Konsultasi Dan Terapi Psikologi, Jl. Waru No.46, RT.2/RW.3, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13520, Indonesia",,+62 859-5966-6535,"4,9",65,"106,8577954","-6,2933776"
Edelweiss Psychology Consulting,Psychologist,"Edelweiss Psychology Consulting, Mas Permai 1, Jl. Nusantara No.20, RT.06/RW.RT.05, Cimone Jaya, Karawaci, Tangerang City, Banten 15114, Indonesia",,+62 812-9998-9123,5,4,"106,614505","-6,1888246"
Biro Konsultasi Psikologi SOLUSI,,"Biro Konsultasi Psikologi SOLUSI, Jl. Mayabon No.18, Banjarsari, Kec. Cipocok Jaya, Kota Serang, Banten 42123, Indonesia",,,,,"106,1819447","-6,1501616"
BIRO PSIKOLOGI HASANAH,Psychologist,"BIRO PSIKOLOGI HASANAH, Jl. MH. Thamrin Jl. Kb. Nanas No.155, Panunggangan Utara, Kec. Pinang, Kota Tangerang, Banten 15143, Indonesia",,+62 812-8047-5636,,,"106,6317682","-6,2155964"
Biro Psikologi Kartika,Psychologist,"Biro Psikologi Kartika, Jl. Pattimura V / KS E, Jl. Sektor VII No.32, RT.003/RW.009, Bintaro Jaya, Kec. Ciledug, Kota Tangerang, Daerah Khusus Ibukota Jakarta 15151, Indonesia",,,,,"106,709848","-6,2292626"
Sejiwa Psikologi,Psychologist,"Sejiwa Psikologi, Jl. Qadr Raya No.6, Kelapa Dua, Tangerang City, Banten 15810, Indonesia",,+62 857-7786-5004,,,"106,6182474","-6,227536"
Al-Birra Clinic & Consulting Psychology,Psychologist,"Al-Birra Clinic & Consulting Psychology, Jl. Rusun Bci Raya No.7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia",,+62 851-7448-0805,5,2,"106,7377944","-6,1342612"
Indonesian Psychological Healthcare Center - IndoPsyCare,Psychologist,"Indonesian Psychological Healthcare Center - IndoPsyCare, SCBD, One Pacific Place, 11th floor, unit 66 Sudirman Central Business District, Jl. Jend. Sudirman kav 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",http://www.indopsycare.com/,+62 812-1511-3685,"4,9",108,"106,8098337","-6,2234878"
INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog,Psychologist,"INDONESIA SEHAT Biro Psikologi dan Konsultasi : Jasa Psikolog, Bekasi 17414, Jl. Masjid Rw. Bacang Jl. Mawar Melati No.24, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414, Indonesia",https://sites.google.com/view/indonesia-sehat-psikologi,+62 878-8586-3394,"4,9",245,"106,9288011","-6,2961218"
