name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude
Rumah Bambini (Rumah Psikologi dan Edukasi bagi Keluarga Pekanbaru),Psychologist,"Rumah Bambini (Rumah Psikologi dan Edukasi bagi Keluarga Pekanbaru), Jl. Nangka No.27, Wonorejo, Marpoyan Damai, Pekanbaru City, Riau 28128, Indonesia",,+62 821-7205-7992,5,23,"101,4499557","0,5043184"
Biro Psikologi Behaviour Intervention Centre (BIC),Psychologist,"Biro Psikologi Behaviour Intervention Centre (BIC), Jl. Rajawali Sakti No.118C, Delima, Tampan, Pekanbaru City, Riau 28292, Indonesia",,+62 812-7645-2600,5,1,"101,396763","0,482956"
"KLINIK HIPNOTERAPI PEKANBARU, Minda Brilian Sukses",Psychologist,"KLINIK HIPNOTERAPI PEKANBARU, Minda Brilian Sukses, Jl. Lumba - Lumba No.45, Tengkerang Sel., Kec. Bukit Raya, Kota Pekanbaru, Riau 28125, Indonesia",/url?q=https://hipnoterapipekanbaru.com/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI0wQoEQ&usg=AOvVaw0CyuOcj5-lkCypVl8jgORL,+62 813-7853-7379,"4,8",36,"101,4634762","0,4928472"
Biro Psikologi Behaviour Intervention Centre 2 (BIC 2),Psychologist,"Biro Psikologi Behaviour Intervention Centre 2 (BIC 2), Kawasan Rumah Singgah Graha Azzahra, Jl. Rindang No.16 B, Tengkerang Selatan, Bukit Raya, Pekanbaru City, Riau 28288, Indonesia",,+62 812-7645-2600,5,5,"101,4658518","0,4955778"
"Psikolog Dr. Daviq Ch, S.Psl., M.Psi.,",Medical clinic,"Psikolog Dr. Daviq Ch, S.Psl., M.Psi.,, Jl. Diponegoro No.11, Suka Mulia, Kec. Sail, Kota Pekanbaru, Riau 28156, Indonesia",,,5,1,"101,452805","0,5227137"
Biro Psikologi,Psychologist,"Biro Psikologi, Jl. Sepakat No.15, Labuh Baru Barat, Payung Sekaki, Pekanbaru City, Riau 28292, Indonesia",,+62 812-7577-7617,5,4,"101,4116361","0,5150036"
Praktek Psikolog Positive Mind Psychology Consulting,Psychologist,"Praktek Psikolog Positive Mind Psychology Consulting, Perum Utama Regency, Jl. Tengku Bey II Blok A 4, Simpang Tiga, Kec. Bukit Raya, Kota Pekanbaru, Riau 28282, Indonesia",,+62 852-8017-9201,5,5,"101,4593698","0,4575275"
Pusat Tumbuh Kembang Anak Aku Bisa Pekanbaru,Child psychologist,"FCJR+2V8 Pusat Tumbuh Kembang Anak Aku Bisa Pekanbaru, Samping Wisma Bintang Lima, Jl. Arifin Ahmad, RT.01/RW.13, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28125, Indonesia",/url?q=https://www.instagram.com/akubisa.terapianak&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIjgYoEQ&usg=AOvVaw2f0_ISkGxEZTmKKeNzpePl,+62 811-9227-878,"4,9",67,"101,4422095","0,4800373"
"Nurhidayati,M.Psi.,Psikolog",Psychologist,"Nurhidayati,M.Psi.,Psikolog, Jl. Raya Pekanbaru - Bangkinang, Sungai Pinang, Kec. Tambang, Kabupaten Kampar, Riau 28458, Indonesia",,+62 812-6714-1182,5,2,"101,2511181","0,3917467"
Biro Psikologi,Psychiatrist,"Biro Psikologi, JL. Harapan Raya, No. 256 A, Tengkerang Tim., Kec. Tenayan Raya, Kota Pekanbaru, Riau 28131, Indonesia",,+62 813-6529-1181,5,1,"101,4906907","0,4946361"
KLC PSYCHOLOGY,Psychologist,"KLC PSYCHOLOGY, Jl. Sekuntum Raya No.33, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292, Indonesia",/url?q=https://klc-edp.com/layanan-psikologi/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI_AYoEQ&usg=AOvVaw1YIVIn_EU-nZyjZvVBjfD6,+62 852-2093-7799,5,3,"101,4029845","0,4897926"
Praktek Psikiater,Mental health clinic,"FCHW+V2H Praktek Psikiater, Jl. Arifin Ahmad, Tengkerang Tengah, Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28288, Indonesia",,+62 878-2235-87255,5,2,"101,4451151","0,4796811"
Praktek Psikolog,Corporate office,"Praktek Psikolog, Jl. Tuanku Tambusai No.118 E, Kp. Melayu, Kec. Sukajadi, Kota Pekanbaru, Riau 28214, Indonesia",,+62 812-7649-4818,5,1,"101,4378419","0,5066281"
Anandya Learning & Consulting| Psikolog Pekanbaru,Child psychologist,"Anandya Learning & Consulting| Psikolog Pekanbaru, Jl. Garuda Sakti Gg. Tiung No.Km 3, Simpang Baru, Tampan, Pekanbaru City, Riau 28291, Indonesia",,+62 899-9109-898,5,4,"101,3607078","0,4900309"
Fakultas Psikologi UIN SUSKA RIAU,Academic department,"Fakultas Psikologi UIN SUSKA RIAU, Jl. Subrantas Km. 15, No.155 Kel, Tuah Karya, Kec. Tampan, Kabupaten Kampar, Riau 28293, Indonesia",/url?q=http://fpsi.uin-suska.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIkwgoEQ&usg=AOvVaw0jfX0t2AJvIn_Ei8SmVCnf,+62 761 588994,"4,7",65,"101,3532217","0,4659732"
Klinik Psikologi,Mental health clinic,"FCWF+856 Klinik Psikologi, Jl. Serai, Tengkerang Bar., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28124, Indonesia",,,,,"101,422879","0,4957936"
"Psikolog OKE DIAH, S.Psi",Psychologist,"Psikolog OKE DIAH, S.Psi, Jl. Mangga No.78, Kp. Tengah, Kec. Sukajadi, Kota Pekanbaru, Riau 28121, Indonesia",,+62 813-8133-3901,,,"101,4393713","0,515664"
Praktek Psikolog Pekanbaru,Psychologist,"Praktek Psikolog Pekanbaru, Jl. Taman Sari No.6, Umban Sari, Kec. Rumbai, Kota Pekanbaru, Riau 28265, Indonesia",,,,,"101,422063","0,568769"
Klinik Puri Psikologi,Psychologist,"GFFW+274 Klinik Puri Psikologi, Bencah Lesung, Kec. Tenayan Raya, Kota Pekanbaru, Riau, Indonesia",,,,,"101,4959391","0,5219019"
PT. Mutualplus Global Resources - Pekanbaru,Human resource consulting,"PT. Mutualplus Global Resources - Pekanbaru, Riau Bisnis Center, Jl. Riau No.21 Blok D, Air Hitam, Kec. Payung Sekaki, Kota Pekanbaru, Riau 28291, Indonesia",/url?q=http://www.mutualplus.co.id/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIqQkoEQ&usg=AOvVaw3yZC__kyl_kOzEllOFpudZ,+62 761 860868,5,1142,"101,4234107","0,5318122"
"Praktek Psikolog "" T.Vivi Pratiwi.,M.Psi.,Psikolog""",Psychologist,"Praktek Psikolog "" T.Vivi Pratiwi.,M.Psi.,Psikolog"", Jl. Wiraswasta, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292, Indonesia",,,,,"101,4181814","0,4682562"
Psikopanca Madani Konsultan Psikologi,Psychologist,"Psikopanca Madani Konsultan Psikologi, Jl. Taman Karya No.11, Tuah Karya, Kec. Tampan, Kota Pekanbaru, Riau 28293, Indonesia",,,,,"101,3767652","0,4493511"
Kiddo's Clinic,Mental health clinic,"Kiddo's Clinic, Jl. Kulim No.88, Tampan, Payung Sekaki, Pekanbaru City, Riau 28291, Indonesia",,+62 811-7607-117,5,8,"101,4292977","0,5389224"
Biro psikologi Ria Alfarina,Psychologist,"Biro psikologi Ria Alfarina, Empang Baru, Kec. Lubuk Dalam, Kabupaten Siak, Riau 28671, Indonesia",,+62 852-6557-4417,5,1,"101,8352715","0,5668604"
FAKULTAS PSIKOLOGI UIR,Academic department,"FAKULTAS PSIKOLOGI UIR, Simpang Tiga, Bukit Raya, Pekanbaru City, Riau 28284, Indonesia",/url?q=http://psy.uir.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI6wooEg&usg=AOvVaw0By2TJc4kckQpIjChPGwPD,+62 812-2123-2004,"4,7",40,"101,4554635","0,4473392"
Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Centre Pekanbaru,Education center,"Biro Psikologi EDUfa Counseling & EDUfa Autism Therapy Centre Pekanbaru, Jl. Hang Jebat No.3, Suka Mulia, Kec. Sail, Kota Pekanbaru, Riau 28133, Indonesia",/url?q=http://www.edufa.co.id/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIlAsoEQ&usg=AOvVaw1rqB3UW4FcWiERIoPTTcri,+62 811-1116-0600,5,7,"101,4614838","0,5243039"
YOGAATMA CONSULTING,Psychopedagogy clinic,"YOGAATMA CONSULTING, Jl. Hangtuah No.144 D, Suka Mulia, Sail, Pekanbaru City, Riau 28112, Indonesia",,+62 812-6808-4530,5,2,"101,4743792","0,5242003"
"TES PSIKOLOGI SIM ""PT. SKMI""",Corporate office,"TES PSIKOLOGI SIM ""PT. SKMI"", Jl. Morino, Balai Makam, Kec. Mandau, Kabupaten Bengkalis, Riau 28983, Indonesia",,,"3,7",6,"101,1710808","1,3105978"
biro psikologi mind power psy consulting,Corporate office,"biro psikologi mind power psy consulting, Jl. Guru II No.174, Sidomulyo Bar., kecamatan tuah madani, Kota Pekanbaru, Riau 28294, Indonesia",,,5,91,"101,401301","0,4551559"
Layanan Psikologi Refanthira,Psychologist,"Layanan Psikologi Refanthira, Perum VBI, Jl. Teungku Cik Di Tiro No.5 Blok H, Kumantan, Bangkinang Kota, Kabupaten Kampar, Riau 28412, Indonesia",/url?q=https://twitter.com/refanthiraid&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gImQwoEA&usg=AOvVaw1mfwo16munIk9sIH4cUjfy,+62 823-2470-4747,,,"101,038677","0,3383683"
PT BIRO PSIKOLOGI UNIQUE,Psychologist,"PT BIRO PSIKOLOGI UNIQUE, Jl. Pangeran Hidayat, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau 29211, Indonesia",/url?q=https://biropsikologiunique.wordpress.com/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIwQwoEA&usg=AOvVaw3nH-zTxUkLagxyq7cCChYd,+62 853-6507-0378,,,"103,1622063","-0,3247472"
Ikatan Psikologi Klinis (IPK),Psychiatrist,"Ikatan Psikologi Klinis (IPK), JL. Paku, No. 132, Perumahan Tampan Permai, Tuah Karya, Kec. Tampan, Kota Pekanbaru, Riau 28293, Indonesia",,+62 822-7595-0867,,,"101,3758385","0,4611311"
"Rumah Terapi ""As-Syifa"" Pekanbaru.",Physical therapy clinic,"Rumah Terapi ""As-Syifa"" Pekanbaru., Jl. Cendrawasih No.18 A, RT.03/RW.03, Kp. Tengah, Kec. Sukajadi, Kota Pekanbaru, Riau 28128, Indonesia",,+62 852-1279-8654,5,2,"101,4395986","0,511295"
Psiko-Power Psikolog,Psychologist,"Psiko-Power Psikolog, No. 11 F, Gg. Kartini 1, Sumahilang, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28156, Indonesia",,+62 822-4523-4569,2,4,"101,4486508","0,5208065"
"Praktek Psikologi “ Sri Rahmadhani ,M.Psi.,Psikolog”",Psychologist,"Praktek Psikologi “ Sri Rahmadhani ,M.Psi.,Psikolog”, Jl. Kereta Api ujung No.7.D, Tengkerang Tengah, Kec. Marpoyan Damai, Kota Pekanbaru, Riau, Indonesia",/url?q=https://instagram.com/humairasolution%3Futm_medium%3Dcopy_link&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gIzQ0oEQ&usg=AOvVaw1ip_ofaLCm0-FmhGv525ev,+62 822-1845-5888,5,19,"101,4531404","0,4926423"
Uji Psikologi,Psychologist,"Uji Psikologi, Jl. Suntung Ardi No.4, Tembilahan Kota, Kec. Tembilahan, Kabupaten Indragiri Hilir, Riau 29212, Indonesia",,,,,"103,1602629","-0,3236279"
nil,Psychologist,"3JPW+3VQ nil, Jalan Datuk Raja Hitam, Tlk. Merbau, Kubu, Kabupaten Rokan Hilir, Riau 28991, Indonesia",,,3,1,"100,6472366","2,0852068"
Arka Trans Psikologi,Medical clinic,"RMXC+88P Arka Trans Psikologi, Jl. Sumbar-Riau, Sarilamak, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271, Indonesia",,,,,"100,6708226","-0,1516745"
biro psikologi,Psychologist,"biro psikologi, Jl. Karya I No.10, KEL. TIRTA SIAK, Kec. Payung Sekaki, Kota Pekanbaru, Riau 28291, Indonesia",,+62 812-6172-4732,,,"101,435485","0,4834811"
Tutup,Psychologist,"Tutup, Jl. Terentang Jl. Fajar Ujung No.3, Labuh Baru Barat, Payung Sekaki, Pekanbaru City, Riau 28291, Indonesia",,,5,5,"101,4038412","0,5109751"
Psikologi UNIVRAB,Academic department,"GF63+6RH Psikologi UNIVRAB, Jl. Pattimura, Cinta Raja, Kec. Sail, Kota Pekanbaru, Riau 28127, Indonesia",/url?q=http://psikologi.univrab.ac.id/&opi=79508299&sa=U&ved=0ahUKEwjpv96SrYGNAxU21AIHHb14Ka0Q61gI9A4oDQ&usg=AOvVaw22-I22LXs3Gz5vn4hDLJWP,,"4,9",13,"101,4545976","0,5105521"
